rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 2 FR1 10-03-25,img23866.png,719,443,743,609,643,415,517,322,382,435,302,524,218,552,403,669,,,,,,,528,637,,,652,590,608,515,531,493,482,625,,,,
labeled-data,RAT 2 FR1 10-03-25,img24515.png,,,,,,,752,330,591,454,530,583,422,561,313,506,,,,,,,788,639,,,,,,,709,537,742,606,,,,
labeled-data,RAT 2 FR1 10-03-25,img24620.png,899,391,1062,468,779,345,637,380,569,502,491,629,368,616,325,551,285,527,,,786,600,774,697,,,984,565,888,548,745,543,697,659,,,954,537
labeled-data,RAT 2 FR1 10-03-25,img25051.png,920,378,1127,400,784,355,641,379,576,480,508,569,395,615,247,657,175,624,,,,,684,688,,,942,710,892,592,678,555,637,648,,,,
labeled-data,RAT 2 FR1 10-03-25,img25121.png,930,464,1052,555,819,397,656,377,574,462,495,574,374,612,251,649,169,632,,,,,688,686,,,935,691,881,619,670,568,635,642,,,949,639
labeled-data,RAT 2 FR1 10-03-25,img25321.png,,,,,,,794,348,645,535,572,660,480,707,,,,,,,,,849,656,,,962,529,912,453,837,531,787,660,,,,
labeled-data,RAT 2 FR1 10-03-25,img25411.png,991,285,,,892,320,761,303,629,514,578,638,396,707,111,716,,,,,,,849,662,,,1078,442,950,450,804,529,785,664,,,,
labeled-data,RAT 2 FR1 10-03-25,img25421.png,965,338,,,893,348,765,298,626,493,579,639,406,699,115,714,,,,,,,851,663,,,1088,432,964,459,805,542,787,664,,,,
labeled-data,RAT 2 FR1 10-03-25,img25750.png,876,353,1011,449,763,313,642,371,583,500,521,643,415,687,328,719,,,,,,,851,675,,,935,538,861,510,788,540,755,654,,,922,513
labeled-data,RAT 2 FR1 10-03-25,img25847.png,974,288,1188,403,825,296,701,321,612,440,560,586,447,631,273,673,98,716,,,839,605,764,672,,,1093,439,991,467,746,537,706,641,768,596,,
labeled-data,RAT 2 FR1 10-03-25,img27047.png,846,382,1024,382,769,364,647,347,575,411,541,516,457,489,366,487,309,547,,,,,662,606,,,930,590,849,525,633,502,637,586,,,922,516
labeled-data,RAT 2 FR1 10-03-25,img27301.png,913,412,,,853,395,710,325,594,451,,,475,542,352,506,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-03-25,img27601.png,,,,,,,733,314,595,431,565,567,439,526,356,505,,,,,,,,,,,,,,,,,,,,,,
