rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 6 FR1 10-03-25,img00793.png,916,422,,,836,389,689,337,554,471,515,542,499,512,,,,,,,,,674,629,,,914,628,843,521,661,534,628,605,,,,
labeled-data,RAT 6 FR1 10-03-25,img00975.png,925,426,,,867,412,697,343,566,508,526,569,500,515,,,,,,,779,610,729,679,,,940,657,894,538,732,557,677,652,,,,
labeled-data,RAT 6 FR1 10-03-25,img01316.png,905,355,,,835,344,698,322,588,494,508,580,387,579,453,515,517,487,,,,,769,589,,,911,520,842,454,728,502,724,582,,,,
labeled-data,RAT 6 FR1 10-03-25,img01385.png,577,409,,,632,375,767,329,811,472,772,611,640,686,410,666,,,685,484,663,593,,,623,488,,,,,,,,,699,600,554,555
labeled-data,RAT 6 FR1 10-03-25,img01420.png,544,434,,,540,354,649,328,711,397,786,465,928,427,836,484,,,688,461,689,554,,,,,471,607,,,,,,,717,515,506,619
labeled-data,RAT 6 FR1 10-03-25,img01462.png,883,436,,,806,397,658,331,,,,,,,,,,,,,,,,,,,728,625,724,525,,,,,,,817,593
labeled-data,RAT 6 FR1 10-03-25,img02050.png,901,449,,,841,407,720,323,634,469,595,522,548,583,,,,,,,798,543,790,588,,,,,,,757,474,746,554,,,,
labeled-data,RAT 6 FR1 10-03-25,img02311.png,919,458,,,845,386,747,296,628,456,560,573,,,,,,,,,,,819,586,,,,,,,778,480,780,563,,,,
labeled-data,RAT 6 FR1 10-03-25,img02793.png,894,392,,,835,361,731,299,639,418,636,495,561,505,,,,,,,,,723,578,,,875,600,830,503,703,465,702,549,,,,
labeled-data,RAT 6 FR1 10-03-25,img02883.png,897,423,,,847,397,749,315,644,423,598,508,464,526,400,497,,,,,,,779,593,,,,,,,740,484,735,555,,,,
labeled-data,RAT 6 FR1 10-03-25,img03585.png,900,378,,,845,346,753,306,646,449,596,520,482,546,358,601,,,,,,,817,612,,,897,612,881,518,757,523,769,600,,,,
labeled-data,RAT 6 FR1 10-03-25,img03635.png,889,452,,,836,430,705,322,597,474,521,562,435,519,347,582,,,,,,,771,629,,,,,,,747,511,717,600,,,,
labeled-data,RAT 6 FR1 10-03-25,img04279.png,887,433,,,832,366,756,283,640,407,592,488,396,540,271,699,,,,,,,789,582,,,,,,,742,471,740,561,,,,
labeled-data,RAT 6 FR1 10-03-25,img04779.png,925,501,,,854,423,781,351,,,,,564,495,419,492,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img04829.png,922,416,,,858,393,738,338,629,443,,,549,497,419,496,,,,,,,,,,,892,640,849,542,,,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img04953.png,887,449,,,854,401,786,303,707,439,671,497,555,488,398,489,,,,,,,814,584,,,,,,,795,448,779,546,,,1006,482
labeled-data,RAT 6 FR1 10-03-25,img05117.png,981,306,1163,406,915,293,814,300,718,432,682,476,580,486,438,485,,,,,858,525,807,585,,,1014,464,917,429,786,461,784,542,,,,
labeled-data,RAT 6 FR1 10-03-25,img05347.png,861,410,893,593,849,356,834,303,,,,,638,481,453,491,,,,,,,,,,,793,587,796,472,,,,,,,940,534
labeled-data,RAT 6 FR1 10-03-25,img05616.png,895,433,,,833,417,686,363,535,489,479,557,440,523,,,,,,,,,645,663,,,914,705,858,583,675,565,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img05672.png,946,454,,,875,431,707,362,579,516,490,642,276,647,316,574,429,534,,,,,814,682,,,957,623,913,553,779,568,749,667,,,,
labeled-data,RAT 6 FR1 10-03-25,img05923.png,871,296,,,808,302,703,299,655,424,639,493,525,486,403,488,,,,,805,511,780,553,,,891,474,841,404,746,463,739,534,,,,
labeled-data,RAT 6 FR1 10-03-25,img06022.png,987,296,,,878,311,784,308,691,411,676,488,604,482,492,484,380,497,,,,,754,619,,,1002,492,915,447,752,489,751,570,,,1098,456
labeled-data,RAT 6 FR1 10-03-25,img06057.png,901,415,,,851,394,731,327,590,481,536,537,544,504,500,484,,,,,,,751,623,,,944,621,885,524,716,513,722,592,,,,
labeled-data,RAT 6 FR1 10-03-25,img06238.png,855,445,,,839,393,802,300,,,,,647,484,531,500,,,,,,,714,534,,,,,,,715,444,715,507,,,935,501
labeled-data,RAT 6 FR1 10-03-25,img06588.png,884,468,,,849,430,759,313,666,440,622,507,570,503,549,474,,,,,802,525,762,578,,,,,,,755,486,729,548,,,,
labeled-data,RAT 6 FR1 10-03-25,img06729.png,887,416,1098,439,840,384,760,317,660,431,626,500,579,511,537,473,,,,,,,750,581,,,904,610,855,514,721,492,722,554,,,,
labeled-data,RAT 6 FR1 10-03-25,img06906.png,886,428,,,841,388,780,320,668,431,622,508,560,531,535,508,,,,,,,811,541,,,,,,,795,449,776,525,,,,
labeled-data,RAT 6 FR1 10-03-25,img07079.png,894,395,,,842,368,731,308,631,417,596,497,510,524,462,506,,,,,,,756,569,,,950,518,848,473,716,455,729,539,,,,
labeled-data,RAT 6 FR1 10-03-25,img07109.png,895,378,,,829,360,739,319,642,420,604,503,475,522,494,493,,,,,,,746,566,,,975,534,881,476,722,466,727,541,,,,
labeled-data,RAT 6 FR1 10-03-25,img07447.png,906,416,,,848,384,757,300,647,471,567,575,485,579,385,557,,,,,,,828,613,,,,,,,795,502,780,590,,,,
labeled-data,RAT 6 FR1 10-03-25,img07469.png,880,457,,,822,416,718,323,633,485,576,567,474,585,362,572,,,,,,,818,600,916,393,,,,,768,497,766,584,,,1005,444
labeled-data,RAT 6 FR1 10-03-25,img08342.png,,,,,,,765,332,,,,,579,513,510,586,,,,,840,607,746,664,,,1073,393,986,387,746,553,733,625,796,602,948,560
labeled-data,RAT 6 FR1 10-03-25,img08355.png,,,,,962,302,800,328,673,511,,,587,514,510,582,,,,,846,610,744,667,,,,,,,772,567,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img08401.png,,,,,940,400,789,352,660,480,,,588,507,519,568,,,,,868,612,745,660,,,,,,,765,570,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img08489.png,946,352,,,899,353,761,342,656,511,605,577,555,542,,,,,,,,,875,686,,,,,,,829,541,808,657,,,,
labeled-data,RAT 6 FR1 10-03-25,img08530.png,965,349,,,896,352,739,352,658,513,612,596,552,547,472,608,,,,,,,879,690,,,1052,470,941,472,808,565,824,664,,,,
labeled-data,RAT 6 FR1 10-03-25,img08943.png,884,374,1006,463,825,354,736,309,,,,,585,480,517,562,,,,,,,774,550,,,916,514,824,471,725,480,731,532,,,,
labeled-data,RAT 6 FR1 10-03-25,img09416.png,949,384,,,898,376,762,395,626,615,539,689,409,716,,,,,,,,,862,709,,,,,,,863,595,801,702,,,,
labeled-data,RAT 6 FR1 10-03-25,img09871.png,897,410,,,852,381,763,313,649,432,613,501,541,521,528,482,,,,,,,714,538,,,910,587,839,503,714,465,704,522,,,,
labeled-data,RAT 6 FR1 10-03-25,img10298.png,904,406,,,836,392,744,322,663,437,638,494,542,517,460,485,,,,,,,739,560,,,,,,,733,486,709,536,,,,
labeled-data,RAT 6 FR1 10-03-25,img10585.png,905,370,,,846,354,727,304,631,457,583,528,522,548,409,568,,,,,789,527,777,595,,,925,511,854,468,739,485,735,560,,,,
labeled-data,RAT 6 FR1 10-03-25,img10610.png,905,370,,,843,351,720,310,631,457,590,531,508,552,409,568,,,,,791,527,777,595,,,925,511,854,468,739,485,735,560,,,,
labeled-data,RAT 6 FR1 10-03-25,img10697.png,918,427,,,835,374,718,310,618,447,581,530,480,557,400,571,,,,,,,776,593,,,,,,,738,492,738,564,,,,
labeled-data,RAT 6 FR1 10-03-25,img10781.png,921,340,,,861,321,739,312,640,439,591,519,504,543,405,570,,,,,789,527,780,596,,,909,507,870,447,735,479,735,563,,,,
labeled-data,RAT 6 FR1 10-03-25,img10855.png,895,382,,,848,368,724,307,607,453,,,538,511,439,534,,,,,,,754,631,,,881,620,858,509,712,516,705,602,,,,
labeled-data,RAT 6 FR1 10-03-25,img10880.png,935,364,,,877,382,743,330,603,479,550,531,461,516,395,559,,,,,,,745,635,,,989,562,911,506,743,545,714,615,,,,
labeled-data,RAT 6 FR1 10-03-25,img10944.png,882,448,,,819,413,721,338,628,450,542,555,489,510,420,535,,,,,,,788,596,,,,,,,769,509,745,576,,,,
labeled-data,RAT 6 FR1 10-03-25,img11372.png,883,386,1062,441,849,350,801,305,,,,,649,496,509,491,,,,,,,747,555,,,882,565,827,467,750,472,751,532,,,,
labeled-data,RAT 6 FR1 10-03-25,img11692.png,892,414,,,843,395,712,321,612,461,548,568,455,615,326,693,,,,,,,802,593,,,,,,,759,499,746,582,,,,
labeled-data,RAT 6 FR1 10-03-25,img11785.png,911,393,,,828,370,699,323,617,459,547,570,444,620,314,702,,,,,,,797,590,,,,,,,742,505,743,583,,,,
labeled-data,RAT 6 FR1 10-03-25,img11906.png,926,423,,,864,391,753,317,655,436,602,524,480,545,352,644,,,,,,,800,596,,,925,611,852,517,772,510,749,579,,,,
labeled-data,RAT 6 FR1 10-03-25,img12430.png,904,439,,,857,398,766,311,669,426,621,500,507,511,438,497,,,,,,,779,565,,,,,,,758,483,755,548,,,,
labeled-data,RAT 6 FR1 10-03-25,img12812.png,894,459,,,828,422,703,340,591,490,541,528,461,506,,,,,,,754,560,717,612,,,,,,,715,528,671,592,,,,
labeled-data,RAT 6 FR1 10-03-25,img12993.png,916,423,,,858,400,706,337,596,461,564,524,496,498,423,529,,,,,,,713,617,,,903,638,851,547,685,542,678,596,,,,
labeled-data,RAT 6 FR1 10-03-25,img13098.png,882,446,,,847,409,746,310,651,457,608,540,501,541,421,533,,,,,,,800,568,,,,,,,762,480,762,550,,,,
labeled-data,RAT 6 FR1 10-03-25,img13173.png,896,419,1029,534,837,381,734,323,648,461,605,526,522,541,434,526,,,,,,,782,570,,,,,,,752,489,750,552,,,,
labeled-data,RAT 6 FR1 10-03-25,img13439.png,874,455,,,818,433,703,338,607,456,544,577,426,616,,,,,,,,,812,600,,,,,,,772,502,748,594,,,,
labeled-data,RAT 6 FR1 10-03-25,img13565.png,986,317,,,882,319,753,333,646,476,577,556,490,576,374,611,,,,,,,803,613,,,1046,484,906,451,771,526,753,593,,,,
labeled-data,RAT 6 FR1 10-03-25,img13841.png,924,404,,,843,372,754,313,655,458,598,525,465,519,382,600,,,,,,,788,591,,,946,539,849,521,740,503,755,567,,,,
labeled-data,RAT 6 FR1 10-03-25,img14318.png,912,389,,,868,382,732,336,613,429,543,546,517,512,,,,,,,,,734,637,,,984,583,923,509,708,541,708,612,,,,
labeled-data,RAT 6 FR1 10-03-25,img14872.png,902,397,1067,437,863,367,830,303,,,,,638,486,468,489,,,,,,,719,514,,,804,599,815,490,722,430,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img15500.png,901,425,998,605,870,393,804,310,,,655,462,531,490,,,,,,,,,751,549,,,848,582,807,485,739,468,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img16029.png,900,423,,,844,407,705,347,582,523,511,635,376,635,,,,,,,,,790,632,,,,,,,774,540,731,630,,,,
labeled-data,RAT 6 FR1 10-03-25,img16052.png,905,429,,,848,400,721,333,598,497,527,605,390,632,,,,,,,,,795,637,,,,,,,781,527,736,620,,,,
labeled-data,RAT 6 FR1 10-03-25,img16188.png,894,399,,,852,383,741,313,649,431,607,506,515,527,401,572,,,,,,,735,577,,,,,,,733,492,716,556,,,,
labeled-data,RAT 6 FR1 10-03-25,img16305.png,892,407,,,846,406,723,340,591,509,541,563,516,515,488,482,,,,,,,748,644,,,1009,544,919,510,737,522,724,612,,,,
labeled-data,RAT 6 FR1 10-03-25,img16523.png,935,493,,,891,456,810,326,679,434,634,509,546,535,416,558,,,,,,,774,590,,,902,602,851,534,748,480,736,566,,,,
labeled-data,RAT 6 FR1 10-03-25,img16680.png,894,401,,,839,391,713,337,592,493,532,585,504,521,431,519,,,,,,,808,649,,,964,538,876,516,769,534,746,628,,,,
labeled-data,RAT 6 FR1 10-03-25,img17136.png,882,436,,,828,396,734,312,647,463,597,528,533,545,424,560,,,,,,,797,583,,,,,,,762,493,758,566,,,,
labeled-data,RAT 6 FR1 10-03-25,img17147.png,877,433,,,828,397,739,314,650,439,603,528,527,548,422,563,,,,,,,800,585,,,,,,,765,492,758,564,,,,
labeled-data,RAT 6 FR1 10-03-25,img17506.png,963,391,,,914,366,817,297,692,457,655,515,591,492,499,483,,,,,,,803,579,,,933,640,880,513,748,457,763,537,,,,
labeled-data,RAT 6 FR1 10-03-25,img17816.png,948,314,,,895,324,783,300,,,,,621,493,480,524,,,,,849,556,765,593,,,954,529,863,441,754,502,763,562,,,1045,457
labeled-data,RAT 6 FR1 10-03-25,img17962.png,911,429,,,871,426,723,359,613,499,550,582,447,623,,,,,,,,,729,640,,,1015,530,943,515,712,531,689,615,,,,
labeled-data,RAT 6 FR1 10-03-25,img18148.png,950,412,,,895,402,737,345,,,,,565,548,443,576,,,,,,,721,646,,,,,939,518,730,539,687,629,,,,
labeled-data,RAT 6 FR1 10-03-25,img18574.png,895,416,,,830,392,699,319,619,454,588,508,520,476,438,501,,,,,,,697,577,,,981,538,844,487,688,503,681,549,,,,
labeled-data,RAT 6 FR1 10-03-25,img18903.png,,,,,,,,,,,729,528,829,535,906,532,,,670,529,656,639,521,617,553,309,,,,,,,570,600,656,605,414,363
labeled-data,RAT 6 FR1 10-03-25,img19224.png,911,404,1093,419,840,382,749,350,642,484,575,555,473,596,332,638,,,,,,,807,604,,,908,621,850,533,755,509,765,595,,,,
labeled-data,RAT 6 FR1 10-03-25,img19297.png,910,406,,,860,388,720,321,605,454,550,529,467,566,325,627,,,,,,,747,614,,,974,523,899,497,707,524,698,588,,,,
labeled-data,RAT 6 FR1 10-03-25,img19455.png,829,405,,,808,357,743,304,,,605,508,511,513,393,543,,,,,,,785,570,,,921,497,,,736,475,746,548,,,,
labeled-data,RAT 6 FR1 10-03-25,img19574.png,887,403,,,826,366,716,310,,,608,477,520,485,397,513,,,,,,,710,554,,,787,575,779,496,678,452,697,526,,,,
labeled-data,RAT 6 FR1 10-03-25,img19918.png,883,393,,,822,384,725,318,607,440,582,522,578,480,466,484,,,,,,,739,606,,,948,575,851,511,704,500,716,573,,,,
labeled-data,RAT 6 FR1 10-03-25,img20457.png,931,141,,,875,190,754,284,652,402,604,462,516,492,433,486,,,,,,,761,561,,,,,,,769,459,715,533,,,,
labeled-data,RAT 6 FR1 10-03-25,img20843.png,,,,,890,389,728,334,606,479,537,553,415,578,417,523,,,,,,,771,621,,,,,953,466,766,511,736,607,,,,
labeled-data,RAT 6 FR1 10-03-25,img21391.png,905,424,,,839,390,741,333,643,461,604,517,513,513,424,530,,,,,,,735,610,,,883,621,839,544,718,510,720,576,,,,
labeled-data,RAT 6 FR1 10-03-25,img21413.png,929,354,1144,436,855,340,750,320,655,433,603,519,524,520,428,523,,,,,,,754,613,,,886,613,884,509,742,532,729,585,,,,
labeled-data,RAT 6 FR1 10-03-25,img21600.png,881,416,,,852,381,789,303,702,441,668,488,571,493,440,523,,,,,,,811,549,,,902,539,839,505,793,460,781,527,,,,
labeled-data,RAT 6 FR1 10-03-25,img21997.png,886,442,,,829,403,717,318,610,470,566,568,440,594,,,,,,,,,784,590,,,895,540,830,503,735,518,721,576,,,,
labeled-data,RAT 6 FR1 10-03-25,img22029.png,889,465,,,840,417,738,327,619,461,572,556,491,578,392,590,,,,,,,769,590,,,,,,,738,506,726,576,,,,
labeled-data,RAT 6 FR1 10-03-25,img22800.png,892,410,,,843,404,784,318,,,,,637,505,493,502,,,,,,,737,622,,,886,647,837,555,732,515,731,582,,,,
labeled-data,RAT 6 FR1 10-03-25,img22842.png,897,400,,,846,401,705,336,589,484,536,564,523,520,487,487,,,,,,,746,655,,,1015,541,904,505,734,526,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img23103.png,919,412,,,842,377,717,312,628,468,569,540,417,569,228,600,,,,,,,773,608,,,,,,,725,513,721,597,,,,
labeled-data,RAT 6 FR1 10-03-25,img23122.png,927,375,,,864,370,731,326,630,467,584,535,427,563,244,589,,,,,,,763,612,,,966,536,884,492,745,525,717,592,,,,
labeled-data,RAT 6 FR1 10-03-25,img23163.png,918,425,,,865,399,750,316,641,452,599,528,462,540,305,572,,,,,,,766,614,,,908,592,851,524,734,515,715,588,,,,
labeled-data,RAT 6 FR1 10-03-25,img23300.png,908,446,,,851,413,740,333,626,464,586,532,443,533,290,568,,,,,,,764,617,,,,,,,760,517,723,589,,,,
labeled-data,RAT 6 FR1 10-03-25,img24024.png,893,421,,,843,393,724,314,629,462,578,534,458,562,295,603,354,548,,,,,799,584,,,,,,,754,490,743,571,,,,
labeled-data,RAT 6 FR1 10-03-25,img24261.png,916,405,,,876,400,744,347,607,463,514,588,436,580,430,514,,,,,,,780,674,,,,,928,497,761,556,728,651,,,,
labeled-data,RAT 6 FR1 10-03-25,img24469.png,999,335,,,890,362,738,357,635,567,565,693,494,714,,,,,,,,,897,694,,,1063,556,950,516,835,591,827,686,,,,
labeled-data,RAT 6 FR1 10-03-25,img24600.png,868,418,,,818,415,711,407,630,534,550,609,423,582,280,593,,,,,748,658,864,624,,,,,936,509,823,551,803,626,,,,
labeled-data,RAT 6 FR1 10-03-25,img24617.png,889,392,,,822,373,703,344,632,501,554,605,353,579,160,644,,,,,,,849,642,,,989,533,874,501,804,527,792,630,,,,
labeled-data,RAT 6 FR1 10-03-25,img24623.png,921,420,,,860,384,748,306,631,525,568,604,424,597,218,609,,,,,,,814,589,,,,,,,810,493,770,588,,,,
labeled-data,RAT 6 FR1 10-03-25,img24859.png,673,172,,,657,241,632,337,622,459,605,544,449,587,257,617,,,,,,,813,588,,,842,166,779,185,763,492,754,580,,,,
labeled-data,RAT 6 FR1 10-03-25,img24973.png,936,382,,,859,361,755,311,675,446,649,509,490,505,278,542,,,,,,,787,610,,,921,608,869,511,738,502,763,576,,,,
labeled-data,RAT 6 FR1 10-03-25,img25100.png,,,,,,,765,348,637,513,537,640,447,618,,,,,,,,,853,676,,,992,535,947,473,825,558,795,665,,,,
labeled-data,RAT 6 FR1 10-03-25,img25331.png,550,376,,,624,347,742,347,755,433,709,548,609,613,465,640,,,,,,,847,608,583,449,,,,,823,509,806,599,,,510,493
labeled-data,RAT 6 FR1 10-03-25,img25341.png,419,365,,,486,352,601,316,708,394,763,476,,,747,504,521,606,,,,,,,479,457,,,,,,,,,,,464,525
labeled-data,RAT 6 FR1 10-03-25,img25363.png,334,379,,,376,351,470,314,591,400,632,458,733,451,828,498,,,531,458,492,558,478,519,432,467,313,577,,,,,,,533,528,384,565
labeled-data,RAT 6 FR1 10-03-25,img25401.png,792,485,,,728,457,588,380,437,404,,,,,,,,,,,,,403,553,,,688,645,658,554,426,473,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img25424.png,887,479,1045,640,823,443,673,354,520,449,,,439,519,459,492,,,,,,,561,625,,,835,643,791,570,582,524,545,595,,,,
labeled-data,RAT 6 FR1 10-03-25,img25473.png,863,400,,,784,382,659,311,560,523,527,566,440,530,487,500,,,,,,,695,658,,,884,595,810,531,684,541,665,618,,,,
labeled-data,RAT 6 FR1 10-03-25,img25554.png,835,404,,,771,361,629,313,547,497,522,573,436,542,478,501,,,,,771,606,694,656,,,,,783,495,616,532,662,612,723,598,,
labeled-data,RAT 6 FR1 10-03-25,img25645.png,922,475,1010,674,841,441,676,382,521,490,447,601,354,658,263,710,,,,,,,678,689,,,901,715,818,608,651,554,628,657,,,,
labeled-data,RAT 6 FR1 10-03-25,img25727.png,897,470,,,821,448,684,376,545,495,483,551,356,597,239,707,,,,,,,676,682,,,891,713,838,613,650,603,638,666,,,924,657
labeled-data,RAT 6 FR1 10-03-25,img25736.png,941,353,,,885,371,706,334,570,473,493,552,365,590,225,697,,,,,,,740,672,,,902,714,883,561,706,595,688,657,,,,
labeled-data,RAT 6 FR1 10-03-25,img26001.png,,,,,,,835,312,694,495,568,643,408,650,237,680,,,,,,,850,682,,,,,1019,380,857,584,801,677,,,,
labeled-data,RAT 6 FR1 10-03-25,img26076.png,925,315,,,890,337,779,322,665,523,577,642,394,646,185,704,,,,,,,849,682,,,1068,424,999,436,870,575,793,678,,,966,537
labeled-data,RAT 6 FR1 10-03-25,img26101.png,953,333,,,926,348,807,316,666,517,570,650,383,646,188,698,,,,,,,846,683,,,1069,452,988,417,851,589,805,677,,,,
labeled-data,RAT 6 FR1 10-03-25,img26315.png,,,,,,,908,338,688,545,578,631,371,641,180,706,,,,,,,866,680,,,,,,,885,588,816,681,,,,
labeled-data,RAT 6 FR1 10-03-25,img26550.png,,,,,,,829,350,705,552,603,626,435,642,245,685,,,,,,,851,675,,,,,,,891,574,807,682,,,,
labeled-data,RAT 6 FR1 10-03-25,img26578.png,,,,,,,834,346,708,529,602,627,435,643,227,688,,,,,,,847,678,,,,,,,901,581,800,683,,,,
labeled-data,RAT 6 FR1 10-03-25,img26702.png,913,346,,,877,352,764,335,664,552,576,628,400,627,204,705,,,,,,,849,676,,,,,,,853,583,794,680,,,,
labeled-data,RAT 6 FR1 10-03-25,img26717.png,952,411,,,898,403,769,337,636,533,555,635,392,631,213,698,,,,,,,849,680,,,946,622,924,550,844,578,784,671,,,,
labeled-data,RAT 6 FR1 10-03-25,img26910.png,954,432,,,894,422,753,348,619,529,550,633,403,602,217,661,,,,,,,848,682,,,988,667,911,573,825,596,784,675,,,,
labeled-data,RAT 6 FR1 10-03-25,img27070.png,977,424,,,928,422,793,350,639,574,560,650,393,614,201,670,,,,,,,850,682,,,1031,597,966,555,847,599,792,679,,,,
labeled-data,RAT 6 FR1 10-03-25,img27167.png,936,411,,,901,416,760,350,646,539,553,657,381,614,210,666,,,,,,,848,680,,,,,956,528,837,579,796,680,,,,
labeled-data,RAT 6 FR1 10-03-25,img27247.png,924,342,,,881,358,761,323,647,555,573,648,418,611,220,658,,,,,,,854,682,,,1046,513,947,488,833,582,792,677,,,,
labeled-data,RAT 6 FR1 10-03-25,img27336.png,934,318,,,867,342,733,329,634,549,577,647,399,611,203,669,,,,,,,848,684,,,1032,530,914,497,817,570,787,677,,,,
labeled-data,RAT 6 FR1 10-03-25,img27437.png,,,,,,,743,352,631,538,559,652,355,613,198,670,,,,,,,848,680,,,1089,439,977,479,828,558,786,675,,,997,630
labeled-data,RAT 6 FR1 10-03-25,img28076.png,,,,,,,692,353,701,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img28164.png,885,430,,,822,396,659,334,531,485,459,622,364,695,,,,,,,,,,,,,,,,,660,488,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img28352.png,,,,,,,445,315,534,417,,,605,487,715,490,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-03-25,img28410.png,688,468,,,593,413,493,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
