rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,ai2,img119.png,,,,,,,566,289,615,426,652,489,771,561,971,598,1120,599,521,394,509,530,,,,,,,,,,,,,536,531,,
labeled-data,ai2,img123.png,,,,,485,369,555,297,601,356,645,486,780,581,901,605,1097,613,521,439,510,529,,,462,458,,,,,,,,,538,528,467,503
labeled-data,ai2,img125.png,472,367,,,501,343,570,303,630,429,649,495,703,557,879,605,1105,631,521,439,500,530,,,,,,,,,,,,,526,532,,
labeled-data,ai2,img127.png,464,366,,,511,335,589,309,638,424,654,497,708,562,906,624,1056,632,548,465,502,528,,,473,470,,,,,,,,,532,528,470,504
labeled-data,ai2,img138.png,,,,,,,555,297,601,356,658,500,780,581,894,620,1057,658,521,439,507,529,,,462,458,,,,,682,414,,,536,533,467,503
labeled-data,ai2,img143.png,,,,,,,581,289,580,395,611,510,731,582,872,612,1010,641,498,433,510,529,690,521,,,,,,,687,415,677,523,525,536,,
labeled-data,ai2,img144.png,,,,,,,589,292,593,404,615,505,686,582,812,609,998,642,503,432,503,531,689,519,,,,,,,658,445,673,527,526,530,,
labeled-data,ai2,img146.png,739,351,810,448,696,335,627,286,580,395,611,510,700,583,867,624,969,641,498,433,510,529,690,521,,,,,,,687,415,677,523,530,529,,
labeled-data,ai2,img147.png,750,357,836,453,696,335,624,290,580,395,599,497,700,583,867,624,959,643,509,416,497,527,692,520,,,,,,,687,415,677,523,524,530,,
labeled-data,ai2,img148.png,772,353,873,451,734,330,628,288,583,402,599,483,668,573,807,617,941,642,509,416,497,527,692,520,,,,,,,687,415,677,523,524,530,,
labeled-data,ai2,img151.png,876,357,,,809,354,707,308,578,365,581,463,597,550,693,602,844,634,558,431,523,530,664,512,,,771,497,807,424,668,447,651,492,542,482,,
labeled-data,ai2,img155.png,933,349,,,835,312,741,305,663,358,601,424,565,457,556,542,692,623,,,,,670,505,,,972,483,935,459,741,435,676,469,,,,
labeled-data,ai2,img160.png,1027,354,,,967,334,872,304,768,356,709,405,660,442,597,499,555,578,,,722,483,,,,,972,481,991,415,851,414,,,739,427,,
labeled-data,ai2,img167.png,,,,,,,1031,294,952,323,885,394,791,431,721,481,573,536,,,853,458,1012,490,,,,,,,988,431,961,482,,,,
labeled-data,ai2,img183.png,,,,,,,,,,,,,,,1076,421,889,472,,,,,,,,,,,,,,,,,,,,
