rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,2025-03-18 14-08-10,img01862.png,794,443,,,721,438,594,376,450,452,381,517,339,506,474,428,658,439,,,,,,,,,723,597,702,537,,,,,,,,
labeled-data,2025-03-18 14-08-10,img01886.png,884,400,,,840,384,726,364,590,421,481,502,372,497,504,485,644,547,,,,,676,596,,,,,,,658,495,639,578,,,,
labeled-data,2025-03-18 14-08-10,img01933.png,838,369,979,345,823,368,682,367,621,427,549,509,446,504,464,557,607,623,,,,,677,599,,,916,550,883,497,737,496,638,551,,,,
labeled-data,2025-03-18 14-08-10,img01945.png,838,346,988,343,762,346,636,393,596,475,537,531,425,538,478,597,599,627,,,770,547,687,598,,,924,510,854,488,721,505,638,557,,,856,555
labeled-data,2025-03-18 14-08-10,img02012.png,845,323,1002,380,798,329,663,370,630,456,574,545,456,541,387,624,,,,,786,549,788,612,,,998,423,917,449,765,498,725,586,,,,
labeled-data,2025-03-18 14-08-10,img02079.png,873,328,,,794,308,680,348,622,480,576,550,437,562,384,633,,,,,784,543,769,606,,,982,428,903,427,758,506,734,589,,,,
labeled-data,2025-03-18 14-08-10,img02194.png,,,,,,,771,365,647,457,584,533,417,507,368,630,,,,,,,776,609,,,,,,,761,516,738,590,,,,
labeled-data,2025-03-18 14-08-10,img02207.png,851,334,,,833,359,764,378,672,459,593,527,430,491,360,605,,,,,,,781,610,,,,,,,805,511,738,581,,,,
labeled-data,2025-03-18 14-08-10,img02217.png,,,,,836,360,716,390,656,482,585,537,422,502,364,623,,,,,,,786,616,,,,,,,808,511,733,581,,,,
labeled-data,2025-03-18 14-08-10,img02357.png,880,418,,,851,412,706,387,658,472,584,545,435,512,335,609,,,,,,,792,619,,,921,550,876,539,796,529,728,595,,,,
labeled-data,2025-03-18 14-08-10,img02455.png,815,360,948,357,785,362,672,415,639,488,564,554,412,523,341,628,,,,,,,800,614,,,931,551,874,507,796,497,726,584,,,,
labeled-data,2025-03-18 14-08-10,img02568.png,813,304,985,274,778,332,637,397,608,473,543,558,405,544,335,620,,,,,768,543,777,614,,,921,417,850,458,739,524,716,597,,,891,475
labeled-data,2025-03-18 14-08-10,img02713.png,868,388,,,779,351,714,402,673,484,608,557,487,520,385,495,304,625,,,,,792,615,,,903,534,894,490,807,502,735,590,,,,
labeled-data,2025-03-18 14-08-10,img02902.png,891,375,947,396,821,351,763,390,724,463,655,547,539,510,462,437,,,,,,,863,575,,,907,529,914,491,872,486,811,571,,,,
labeled-data,2025-03-18 14-08-10,img02934.png,848,338,975,371,799,333,724,365,695,469,653,554,503,502,390,505,,,,,,,865,569,,,933,469,874,481,815,464,812,574,,,,
labeled-data,2025-03-18 14-08-10,img03026.png,868,370,980,454,797,361,688,367,634,442,579,522,460,477,410,492,450,534,,,,,763,596,,,923,625,857,555,728,501,704,567,,,,
labeled-data,2025-03-18 14-08-10,img03137.png,840,285,1025,228,805,298,660,376,627,443,566,512,468,449,407,471,441,544,,,,,759,595,,,963,364,893,416,737,496,716,564,,,,
labeled-data,2025-03-18 14-08-10,img03218.png,851,376,,,,,731,409,682,469,605,507,502,450,380,421,407,511,,,,,759,592,,,,,,,810,502,720,561,,,,
labeled-data,2025-03-18 14-08-10,img03280.png,855,400,914,494,840,388,717,379,663,441,598,527,474,479,380,453,423,529,,,,,749,587,,,893,513,857,497,789,492,719,568,,,,
labeled-data,2025-03-18 14-08-10,img03331.png,866,386,963,434,828,380,709,376,652,449,594,532,481,488,394,447,434,511,,,,,760,593,,,,,874,505,780,505,714,568,,,,
labeled-data,2025-03-18 14-08-10,img03374.png,874,415,963,547,847,412,717,355,645,431,587,528,487,488,394,450,432,521,,,,,767,594,,,904,541,839,521,781,483,713,567,,,,
labeled-data,2025-03-18 14-08-10,img03405.png,891,427,994,603,830,385,737,357,646,415,571,522,483,488,413,453,456,528,,,,,764,590,,,898,578,802,543,755,488,703,570,,,,
labeled-data,2025-03-18 14-08-10,img03479.png,894,387,,,858,385,723,372,654,438,590,528,485,480,394,440,425,527,,,,,764,594,,,,,912,493,776,503,716,574,,,,
labeled-data,2025-03-18 14-08-10,img03744.png,903,464,1006,618,872,444,742,370,642,435,570,526,476,485,404,455,,,,,,,759,595,,,904,618,849,573,744,501,709,571,,,,
labeled-data,2025-03-18 14-08-10,img03965.png,,,,,864,407,773,362,639,457,582,540,474,487,391,441,443,514,,,,,753,591,,,919,550,873,495,751,500,718,578,,,,
labeled-data,2025-03-18 14-08-10,img04156.png,824,348,,,793,371,726,397,671,467,603,526,488,452,394,382,418,458,,,,,764,596,,,,,,,793,503,724,574,,,,
labeled-data,2025-03-18 14-08-10,img04222.png,860,395,,,789,358,702,390,647,466,582,531,486,470,401,406,,,,,,,765,595,,,911,528,870,513,779,507,710,571,,,,
labeled-data,2025-03-18 14-08-10,img04359.png,910,437,1010,539,838,385,729,362,638,428,568,531,398,448,,,,,,,,,759,592,,,904,611,829,548,741,497,704,567,,,,
labeled-data,2025-03-18 14-08-10,img04401.png,857,399,1010,417,782,372,678,374,614,453,549,524,455,484,407,448,446,458,,,,,763,592,,,910,617,838,566,720,494,702,572,,,,
labeled-data,2025-03-18 14-08-10,img04468.png,898,317,,,819,356,723,342,626,469,568,534,464,512,384,469,,,,,,,760,590,,,969,452,876,464,743,505,709,574,,,,
labeled-data,2025-03-18 14-08-10,img04528.png,856,318,957,301,805,331,664,386,620,476,554,548,411,498,,,,,,,,,762,596,,,989,429,900,417,752,511,706,574,,,,
labeled-data,2025-03-18 14-08-10,img04574.png,873,410,958,499,850,408,709,362,637,432,576,525,481,492,391,440,432,522,,,,,751,589,,,905,545,852,514,764,498,707,571,,,,
labeled-data,2025-03-18 14-08-10,img04643.png,874,386,,,795,356,687,375,631,458,578,534,465,488,381,443,419,513,,,,,749,587,,,902,535,871,501,776,494,703,567,,,,
labeled-data,2025-03-18 14-08-10,img04725.png,887,378,,,811,356,716,372,650,438,584,526,469,483,388,425,434,480,,,,,751,590,,,910,526,881,482,773,490,712,568,,,,
labeled-data,2025-03-18 14-08-10,img04776.png,908,433,1003,559,853,419,711,363,633,440,556,528,447,485,384,458,437,506,,,,,765,593,,,907,591,830,549,751,498,701,573,,,,
labeled-data,2025-03-18 14-08-10,img04793.png,933,474,,,863,432,735,369,637,445,563,524,480,496,411,451,,,,,,,753,592,,,922,626,852,579,716,496,700,573,,,,
labeled-data,2025-03-18 14-08-10,img04823.png,898,308,,,824,345,697,364,624,453,556,531,455,495,405,467,,,,,,,756,594,,,972,449,877,472,716,510,713,580,,,,
labeled-data,2025-03-18 14-08-10,img04824.png,861,335,,,825,339,679,364,625,442,554,529,468,503,406,472,453,516,,,,,763,593,,,973,441,896,482,733,509,701,574,,,,
labeled-data,2025-03-18 14-08-10,img04842.png,880,314,,,821,340,717,348,624,453,572,536,482,512,403,469,,,,,,,755,591,,,988,431,890,464,739,510,705,572,,,,
labeled-data,2025-03-18 14-08-10,img04874.png,865,329,1025,405,813,352,662,370,620,453,570,536,468,518,391,483,,,,,755,541,778,592,,,973,452,875,476,751,508,707,574,,,,
labeled-data,2025-03-18 14-08-10,img04976.png,852,334,1028,385,796,341,669,372,627,457,580,533,475,515,390,499,428,525,,,,,773,594,,,965,444,876,477,755,508,702,576,,,,
labeled-data,2025-03-18 14-08-10,img05012.png,829,338,1016,322,784,338,653,405,625,481,555,520,464,500,368,520,422,521,,,,,774,596,,,1000,438,905,470,741,524,705,576,,,980,417
labeled-data,2025-03-18 14-08-10,img05149.png,872,385,960,448,836,379,706,381,646,452,572,518,479,476,352,443,394,529,,,754,558,779,595,,,896,533,883,485,784,504,713,572,,,,
labeled-data,2025-03-18 14-08-10,img05297.png,875,390,966,458,860,399,707,366,639,437,576,528,462,499,356,454,386,517,,,,,755,593,,,917,549,877,494,760,497,700,569,,,,
labeled-data,2025-03-18 14-08-10,img05311.png,827,388,942,407,816,379,655,397,616,466,546,527,447,488,355,449,377,494,,,,,760,591,,,915,547,860,517,749,509,704,570,,,,
labeled-data,2025-03-18 14-08-10,img05418.png,,,,,,,755,392,703,447,627,502,534,451,416,387,382,464,,,,,764,595,,,,,,,812,509,713,553,,,,
labeled-data,2025-03-18 14-08-10,img05664.png,876,431,992,557,838,410,700,364,623,436,550,527,470,499,387,452,433,515,,,,,764,592,,,933,586,847,568,740,504,703,574,,,,
labeled-data,2025-03-18 14-08-10,img05666.png,859,418,1007,518,832,410,687,369,618,442,564,525,469,499,386,443,441,511,,,,,760,594,,,928,589,850,565,734,507,703,575,,,,
labeled-data,2025-03-18 14-08-10,img05723.png,884,423,1005,459,799,383,698,371,621,447,560,524,472,495,404,455,442,508,,,,,760,595,,,912,624,832,574,716,497,701,572,,,,
labeled-data,2025-03-18 14-08-10,img05780.png,852,335,1025,405,795,338,669,374,623,446,582,522,491,508,406,464,435,512,,,,,773,595,,,1010,441,906,468,745,497,705,571,,,,
labeled-data,2025-03-18 14-08-10,img05839.png,879,333,1020,411,807,354,716,348,625,453,568,526,393,468,427,511,,,,,,,763,595,,,953,474,866,485,742,515,710,575,,,,
labeled-data,2025-03-18 14-08-10,img05947.png,853,340,1026,405,745,328,657,381,623,458,562,530,475,508,407,471,430,520,,,,,764,593,,,,,,,742,502,709,576,,,,
labeled-data,2025-03-18 14-08-10,img06137.png,879,410,951,518,813,365,717,361,641,432,574,531,479,493,385,441,415,508,,,,,766,596,,,924,540,859,516,764,492,698,573,,,,
labeled-data,2025-03-18 14-08-10,img06138.png,884,414,947,529,799,361,694,372,637,444,574,534,472,496,383,448,415,511,,,,,760,595,,,912,534,853,514,766,499,705,571,,,,
labeled-data,2025-03-18 14-08-10,img06489.png,891,407,924,497,822,363,733,372,652,448,573,537,471,515,379,464,429,534,,,,,763,592,,,945,545,896,516,751,501,703,573,,,,
labeled-data,2025-03-18 14-08-10,img06502.png,877,408,,,811,366,721,384,663,466,578,541,459,504,372,457,414,522,,,,,758,592,,,935,546,897,513,768,517,705,574,,,,
labeled-data,2025-03-18 14-08-10,img06846.png,900,456,,,851,429,719,368,627,431,552,542,463,524,388,477,,,,,,,753,593,,,950,602,870,569,713,503,707,579,,,,
labeled-data,2025-03-18 14-08-10,img07060.png,939,474,,,876,458,759,370,632,432,564,530,468,511,387,473,,,,,,,749,591,,,965,617,871,594,702,490,704,576,,,,
labeled-data,2025-03-18 14-08-10,img07080.png,911,434,,,855,421,754,369,615,450,555,536,452,504,388,472,,,,,,,752,591,,,954,611,857,542,719,502,708,574,,,,
labeled-data,2025-03-18 14-08-10,img07196.png,,,,,813,370,741,397,690,457,621,515,509,453,387,406,395,521,,,,,767,596,,,,,,,801,518,712,575,,,,
labeled-data,2025-03-18 14-08-10,img07203.png,,,,,,,807,379,682,460,618,516,513,458,400,405,391,526,,,,,752,589,,,,,,,779,515,712,574,,,,
labeled-data,2025-03-18 14-08-10,img07401.png,870,419,962,535,843,412,674,372,625,450,589,537,482,515,392,473,425,528,,,,,762,593,,,918,561,846,531,762,497,702,570,,,,
labeled-data,2025-03-18 14-08-10,img07520.png,875,430,969,560,828,403,700,354,619,434,578,541,464,519,377,477,430,523,,,,,763,596,,,933,571,845,549,758,493,700,575,,,,
labeled-data,2025-03-18 14-08-10,img07566.png,887,435,968,560,806,372,702,353,619,439,569,539,461,517,376,471,,,,,,,771,593,,,944,575,857,559,751,471,701,573,,,,
labeled-data,2025-03-18 14-08-10,img07582.png,867,418,981,549,823,400,680,364,614,450,583,538,463,518,374,475,,,,,,,762,592,,,925,569,844,553,754,497,699,572,,,,
labeled-data,2025-03-18 14-08-10,img07920.png,898,458,1005,598,838,410,722,359,623,427,561,535,459,511,388,470,,,,,,,765,590,,,938,596,847,571,726,487,700,575,,,,
labeled-data,2025-03-18 14-08-10,img07994.png,924,444,,,860,407,748,364,626,444,572,524,474,509,402,455,,,,,,,753,591,,,931,587,847,558,707,491,702,577,,,,
labeled-data,2025-03-18 14-08-10,img08229.png,851,398,997,453,806,406,668,381,612,451,548,518,452,478,395,446,438,510,,,,,757,591,,,942,602,853,569,731,501,701,574,,,,
labeled-data,2025-03-18 14-08-10,img08483.png,871,412,949,544,841,402,670,377,614,468,562,537,468,500,391,454,,,,,,,760,593,,,916,549,856,534,755,504,701,570,,,,
labeled-data,2025-03-18 14-08-10,img08729.png,866,409,948,476,824,386,686,367,620,454,564,538,465,507,378,454,,,,,,,756,593,,,932,555,852,534,765,485,699,575,,,,
labeled-data,2025-03-18 14-08-10,img08963.png,882,400,955,400,857,404,688,375,623,454,562,537,459,497,384,442,,,,,,,762,595,,,920,549,870,528,755,506,700,576,,,,
labeled-data,2025-03-18 14-08-10,img09173.png,875,431,976,558,842,415,691,363,618,447,563,541,461,515,381,472,426,522,,,,,760,592,,,922,562,843,541,748,497,702,575,,,,
labeled-data,2025-03-18 14-08-10,img09262.png,875,431,982,557,844,418,705,355,620,431,576,542,471,517,379,471,439,532,,,,,752,590,,,920,564,841,545,752,476,702,569,,,,
labeled-data,2025-03-18 14-08-10,img09460.png,864,394,,,817,393,724,363,624,448,571,542,472,512,386,457,,,,,,,746,591,,,917,554,854,537,737,500,705,573,,,,
labeled-data,2025-03-18 14-08-10,img09564.png,868,420,,,815,402,727,357,629,446,575,546,401,473,401,503,,,,,,,754,592,,,919,565,841,539,738,488,707,570,,,,
labeled-data,2025-03-18 14-08-10,img09899.png,854,403,958,517,812,387,667,374,615,459,574,544,468,516,382,466,433,525,,,,,763,595,,,923,554,843,538,756,480,702,571,,,,
labeled-data,2025-03-18 14-08-10,img10282.png,900,446,1000,599,858,423,693,366,619,450,551,529,461,494,404,457,437,518,,,,,762,592,,,947,603,862,577,743,490,701,575,,,,
labeled-data,2025-03-18 14-08-10,img10307.png,864,422,934,453,807,389,724,367,636,423,559,524,475,485,414,446,446,510,,,,,751,590,,,889,622,817,565,741,483,703,573,,,,
labeled-data,2025-03-18 14-08-10,img10363.png,919,450,1009,611,866,449,724,362,630,430,564,525,475,496,409,456,440,515,,,,,751,589,,,961,623,871,590,734,494,701,576,,,,
labeled-data,2025-03-18 14-08-10,img10685.png,863,424,959,523,802,378,715,356,631,420,581,530,483,503,394,461,428,529,,,,,765,595,,,929,560,849,544,764,484,702,570,,,,
labeled-data,2025-03-18 14-08-10,img10913.png,871,431,967,553,827,406,675,373,618,459,579,537,481,511,392,471,417,536,,,,,763,595,,,912,558,842,545,752,499,704,572,,,,
labeled-data,2025-03-18 14-08-10,img10995.png,867,424,965,555,831,410,679,367,621,453,560,540,468,500,391,472,407,521,,,,,762,594,,,921,568,851,548,754,500,705,572,,,,
labeled-data,2025-03-18 14-08-10,img11146.png,879,425,967,556,840,422,670,369,607,466,552,537,465,504,400,470,432,528,,,,,765,592,,,932,578,849,559,742,493,702,575,,,,
labeled-data,2025-03-18 14-08-10,img11256.png,890,458,1008,591,820,394,721,357,624,436,564,530,470,503,399,469,439,532,,,,,748,590,,,959,605,864,580,737,492,700,574,,,,
labeled-data,2025-03-18 14-08-10,img11446.png,889,441,,,831,403,720,360,620,454,555,531,415,459,418,497,,,,,,,747,590,,,947,597,866,559,723,486,702,574,,,,
labeled-data,2025-03-18 14-08-10,img11681.png,907,461,1006,591,870,451,726,367,634,424,553,522,468,491,417,453,284,638,,,,,758,592,,,963,621,865,589,727,497,703,574,,,,
labeled-data,2025-03-18 14-08-10,img11701.png,895,454,1006,591,843,421,703,363,621,437,553,529,473,501,411,459,436,519,,,,,760,594,,,951,614,858,585,728,493,701,576,,,,
labeled-data,2025-03-18 14-08-10,img11966.png,881,422,966,537,810,357,709,353,635,425,589,536,495,489,389,449,410,549,,,,,761,591,,,912,551,856,523,775,479,710,574,,,,
labeled-data,2025-03-18 14-08-10,img12043.png,874,421,970,537,814,384,692,362,622,443,573,531,479,491,400,448,427,522,,,,,760,591,,,913,564,856,534,753,493,703,572,,,,
labeled-data,2025-03-18 14-08-10,img12185.png,869,431,970,557,842,430,691,366,619,453,566,529,466,488,397,448,438,517,,,,,754,590,,,942,566,855,551,760,485,702,576,,,,
labeled-data,2025-03-18 14-08-10,img12285.png,877,423,,,825,403,722,357,621,450,566,537,461,494,389,449,,,,,,,762,590,,,926,564,843,550,732,459,703,573,,,,
labeled-data,2025-03-18 14-08-10,img12920.png,865,408,935,476,842,404,699,359,627,435,576,539,472,501,387,454,434,520,,,,,753,587,,,928,566,853,533,756,488,702,574,,,,
labeled-data,2025-03-18 14-08-10,img12996.png,879,433,980,570,839,409,751,370,619,439,579,540,478,512,392,471,433,520,,,,,766,591,,,936,576,841,542,758,476,705,574,,,,
labeled-data,2025-03-18 14-08-10,img13084.png,877,425,,,833,399,709,355,632,442,576,536,475,502,388,460,,,,,,,756,592,,,931,569,845,546,743,473,702,568,,,,
labeled-data,2025-03-18 14-08-10,img13236.png,911,469,1006,596,864,436,719,360,632,433,562,534,475,504,412,462,,,,,,,763,592,,,965,611,876,589,728,495,708,573,,,,
labeled-data,2025-03-18 14-08-10,img13348.png,900,442,1008,585,855,412,729,353,633,419,561,535,467,507,404,469,449,528,,,,,764,592,,,958,608,871,582,741,500,703,573,,,,
labeled-data,2025-03-18 14-08-10,img13418.png,917,464,1010,617,844,403,723,364,628,432,569,534,470,518,403,473,,,,,,,760,592,,,962,619,875,601,730,499,702,574,,,,
labeled-data,2025-03-18 14-08-10,img13512.png,908,463,1012,616,828,404,714,357,622,434,556,526,463,503,405,461,,,,,,,760,594,,,965,622,869,601,719,492,702,573,,,,
labeled-data,2025-03-18 14-08-10,img13593.png,876,402,941,486,852,395,724,359,663,434,597,531,491,506,402,447,431,522,,,,,754,592,,,933,550,865,535,784,487,705,567,,,,
labeled-data,2025-03-18 14-08-10,img13627.png,,,,,,,816,353,654,446,590,544,481,508,414,460,,,,,,,753,592,,,,,,,754,483,711,573,,,,
labeled-data,2025-03-18 14-08-10,img13794.png,868,416,942,534,854,404,703,372,645,457,579,535,479,500,405,451,432,515,,,,,760,596,,,916,549,838,533,770,494,708,567,,,,
labeled-data,2025-03-18 14-08-10,img14186.png,883,430,980,570,845,405,697,356,626,444,575,546,469,513,390,464,,,,,,,764,592,,,927,564,845,546,762,500,703,575,,,,
labeled-data,2025-03-18 14-08-10,img14287.png,898,443,1008,597,816,386,700,356,620,443,564,540,472,515,395,472,,,,,,,762,595,,,940,591,853,565,744,485,704,572,,,,
labeled-data,2025-03-18 14-08-10,img14719.png,875,397,961,430,806,369,720,370,653,452,584,538,475,501,402,451,423,423,,,,,753,591,,,913,551,862,520,765,493,706,568,,,,
labeled-data,2025-03-18 14-08-10,img14958.png,866,417,949,532,831,398,679,361,622,454,562,545,471,516,401,481,408,458,,,,,769,594,,,925,546,847,522,764,474,704,572,,,,
labeled-data,2025-03-18 14-08-10,img14972.png,875,417,,,832,393,720,353,642,464,564,546,372,470,398,462,,,,,,,744,590,,,911,547,843,509,741,486,704,575,,,,
labeled-data,2025-03-18 14-08-10,img15429.png,868,418,,,820,386,710,356,623,449,566,547,380,480,383,465,,,,,,,755,594,,,920,559,842,533,750,488,707,578,,,,
labeled-data,2025-03-18 14-08-10,img15548.png,875,429,981,561,833,411,722,357,631,423,584,538,469,518,367,472,,,,,,,756,593,,,917,566,836,549,760,493,704,573,,,,
labeled-data,2025-03-18 14-08-10,img15676.png,866,405,960,421,835,399,739,371,632,456,575,546,471,510,400,467,403,431,,,,,776,592,,,935,574,876,524,766,488,705,571,,,,
labeled-data,2025-03-18 14-08-10,img15900.png,871,413,952,545,828,386,688,366,626,454,574,545,477,514,416,476,402,438,,,,,765,595,,,908,546,845,528,766,492,705,568,,,,
labeled-data,2025-03-18 14-08-10,img16066.png,863,413,959,553,835,408,698,362,624,448,585,544,480,525,400,484,411,448,,,,,770,594,,,918,556,832,529,759,485,708,571,,,,
