rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 8 FR1 10-03-25,img09114.png,991,340,,,892,373,724,350,603,503,557,659,489,713,,,,,,,,,789,709,,,1070,698,977,551,756,583,734,685,,,,
labeled-data,RAT 8 FR1 10-03-25,img09175.png,1011,555,,,901,530,733,434,610,526,521,605,431,695,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img09182.png,1010,562,,,920,546,765,431,613,520,531,595,399,711,,,,,,,,,,,,,,,,,746,607,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img09234.png,1014,526,,,948,515,791,392,653,489,549,615,406,659,268,708,,,,,,,785,712,,,,,975,671,786,607,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img09569.png,,,,,,,830,360,699,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img09646.png,956,463,,,879,404,757,379,714,626,,,,,,,,,,,,,888,679,,,,,,,881,564,836,687,,,,
labeled-data,RAT 8 FR1 10-03-25,img09761.png,915,419,,,859,415,749,380,737,585,,,,,,,,,,,,,884,680,,,981,561,905,548,867,596,837,686,,,,
labeled-data,RAT 8 FR1 10-03-25,img09934.png,,,,,,,832,353,710,540,570,672,387,693,,,,,,,,,881,712,,,,,,,876,612,827,704,,,,
labeled-data,RAT 8 FR1 10-03-25,img10037.png,894,388,,,853,383,734,327,675,492,602,679,465,713,,,,,,,,,834,628,,,971,528,893,498,825,523,784,620,,,,
labeled-data,RAT 8 FR1 10-03-25,img10113.png,,,,,,,789,344,727,493,632,663,479,711,,,,,,,,,842,629,,,,,,,860,554,801,631,,,,
labeled-data,RAT 8 FR1 10-03-25,img10335.png,,,,,,,886,329,764,581,,,,,,,,,,,,,,,,,,,,,959,607,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img10370.png,884,437,,,837,434,749,440,747,624,672,697,,,,,,,,,,,958,683,,,975,604,,,891,562,874,679,,,,
labeled-data,RAT 8 FR1 10-03-25,img10410.png,917,370,,,879,386,736,325,668,536,627,665,,,,,,,,,,,810,698,,,977,608,937,498,818,543,747,667,,,,
labeled-data,RAT 8 FR1 10-03-25,img10417.png,935,386,,,861,353,729,344,628,486,575,643,360,696,139,700,,,,,,,800,698,,,971,615,917,537,796,574,746,671,,,,
labeled-data,RAT 8 FR1 10-03-25,img10755.png,851,446,1051,616,784,415,654,332,499,431,393,572,551,654,792,647,1017,679,,,,,633,688,,,793,682,749,559,631,552,584,673,,,,
labeled-data,RAT 8 FR1 10-03-25,img10809.png,809,433,840,657,773,379,662,317,535,497,512,605,333,681,127,705,,,,,,,,,,,826,678,,,675,457,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img10832.png,774,392,813,595,732,348,660,306,528,460,510,587,348,685,125,706,,,,,695,618,,,,,726,673,,,629,452,,,643,609,868,649
labeled-data,RAT 8 FR1 10-03-25,img11106.png,941,364,,,895,380,783,363,719,623,,,,,,,,,,,,,922,716,,,,,,,911,582,851,714,,,,
labeled-data,RAT 8 FR1 10-03-25,img11367.png,997,286,,,912,340,722,315,598,522,491,639,266,665,,,,,,,,,,,,,1103,514,968,463,759,580,735,713,,,,
labeled-data,RAT 8 FR1 10-03-25,img11373.png,977,407,1181,518,893,426,741,357,584,517,506,644,357,670,183,711,,,,,,,,,,,1055,670,944,580,741,595,733,705,,,,
labeled-data,RAT 8 FR1 10-03-25,img11407.png,998,518,,,926,524,729,418,570,580,483,642,267,677,,,,,,,,,,,,,,,,,739,630,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img11547.png,,,,,,,813,381,739,605,,,,,,,,,,,,,,,,,,,,,927,577,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img11709.png,938,401,,,865,396,732,336,594,452,509,530,348,601,230,700,,,,,,,668,689,,,973,685,910,553,697,547,636,648,,,,
labeled-data,RAT 8 FR1 10-03-25,img11836.png,,,,,,,773,301,,,,,578,511,434,552,,,,,830,627,695,660,,,1093,441,967,399,683,542,697,612,781,603,,
labeled-data,RAT 8 FR1 10-03-25,img11973.png,,,,,,,871,367,802,619,,,,,,,,,,,,,971,716,,,,,,,970,598,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img12021.png,924,275,,,909,309,847,313,780,613,,,,,,,,,,,,,988,715,,,,,,,966,565,908,712,,,,
labeled-data,RAT 8 FR1 10-03-25,img12287.png,,,,,,,834,362,738,576,,,,,,,,,,,,,891,711,,,,,,,907,579,830,706,,,,
labeled-data,RAT 8 FR1 10-03-25,img12413.png,,,,,,,452,316,530,455,576,551,727,603,769,713,,,398,496,409,593,,,361,476,,,,,,,,,469,584,335,540
labeled-data,RAT 8 FR1 10-03-25,img12647.png,885,266,,,847,281,710,299,650,496,606,623,620,709,791,656,,,,,,,789,563,,,,,877,354,793,467,755,566,,,,
labeled-data,RAT 8 FR1 10-03-25,img12756.png,713,400,,,781,359,922,348,1007,482,1043,602,927,622,728,498,462,506,828,488,854,623,,,763,476,,,,,,,,,,,755,579
labeled-data,RAT 8 FR1 10-03-25,img12839.png,925,406,,,868,399,765,339,,,,,,,,,,,,,,,646,593,,,872,656,836,521,673,467,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img12992.png,979,307,,,889,337,787,293,674,452,632,528,487,563,513,503,607,485,,,850,623,720,632,,,990,556,898,470,730,534,713,602,807,594,,
labeled-data,RAT 8 FR1 10-03-25,img13027.png,,,,,,,847,354,728,566,608,692,445,682,,,,,,,,,922,712,,,,,,,915,587,859,706,,,,
labeled-data,RAT 8 FR1 10-03-25,img13114.png,718,231,,,704,330,719,446,751,550,814,670,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img13186.png,,,,,,,823,317,779,500,806,679,,,,,,,,,666,606,857,620,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img13211.png,899,141,,,890,224,876,344,857,469,848,571,779,681,575,699,454,659,752,464,734,602,898,592,,,,,,,918,470,,,758,577,,
labeled-data,RAT 8 FR1 10-03-25,img13215.png,899,151,,,885,250,875,362,880,461,869,557,816,691,,,,,776,452,765,564,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img13520.png,909,399,,,831,382,763,354,,,,,,,,,,,,,,,699,602,,,879,689,835,557,676,496,,,,,970,654
labeled-data,RAT 8 FR1 10-03-25,img13592.png,960,389,,,892,391,749,343,613,516,546,561,500,517,579,494,,,,,,,827,662,,,,,979,493,771,564,789,640,,,,
labeled-data,RAT 8 FR1 10-03-25,img13924.png,,,,,,,880,350,756,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img13932.png,,,,,,,872,369,784,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img14084.png,930,307,,,886,314,800,407,769,639,,,,,,,,,,,,,,,,,1097,422,1005,413,947,578,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img14467.png,868,415,1103,455,772,413,610,352,,,,,,,,,,,,,,,,,,,913,713,842,577,509,498,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img14503.png,941,418,,,887,412,754,353,597,517,513,601,336,613,437,553,,,,,,,792,694,,,1031,673,949,555,765,580,733,668,,,,
labeled-data,RAT 8 FR1 10-03-25,img14546.png,948,372,,,896,410,730,354,586,510,494,595,314,610,398,553,,,,,,,755,712,,,,,966,559,731,574,704,681,,,,
labeled-data,RAT 8 FR1 10-03-25,img14740.png,,,,,,,819,331,705,519,572,684,,,,,,,,,,,884,712,,,,,995,382,893,600,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img14758.png,,,,,938,402,797,328,652,534,558,644,391,694,,,,,,,,,882,713,,,,,981,470,857,563,812,707,,,1003,653
labeled-data,RAT 8 FR1 10-03-25,img14999.png,953,340,,,888,374,754,329,628,540,530,681,359,670,201,717,,,,,,,,,,,1093,553,958,510,852,603,824,712,,,,
labeled-data,RAT 8 FR1 10-03-25,img15262.png,999,303,,,921,322,761,301,651,514,560,675,378,689,228,711,,,,,,,855,717,,,1063,535,969,475,846,578,815,708,,,,
labeled-data,RAT 8 FR1 10-03-25,img15686.png,,,,,,,862,352,697,566,561,706,385,698,221,710,,,,,,,901,714,,,,,,,864,625,850,712,,,,
labeled-data,RAT 8 FR1 10-03-25,img15743.png,924,441,,,870,422,750,410,671,613,556,709,363,688,194,708,,,,,,,877,713,,,986,611,913,560,854,612,813,706,,,,
labeled-data,RAT 8 FR1 10-03-25,img16048.png,,,,,,,874,385,732,622,,,,,273,712,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img16094.png,,,,,,,914,369,787,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img16348.png,944,397,,,884,407,782,370,750,607,638,714,,,323,702,,,,,,,888,681,,,995,545,935,546,892,584,851,695,,,,
labeled-data,RAT 8 FR1 10-03-25,img16487.png,959,401,,,913,404,786,411,685,622,,,,,289,694,,,,,,,946,709,,,,,,,898,629,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img16631.png,991,440,,,940,427,794,358,639,538,537,641,336,621,171,710,,,,,,,,,,,1015,682,954,568,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img16785.png,,,,,,,834,356,742,574,,,,,,,,,,,,,,,,,,,,,915,619,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img16918.png,932,425,,,853,398,739,356,714,582,,,,,,,,,,,,,879,667,,,938,544,,,849,535,830,670,,,,
labeled-data,RAT 8 FR1 10-03-25,img16950.png,920,440,,,850,413,728,378,698,585,624,699,,,,,,,,,,,884,669,,,1018,619,922,547,850,551,822,668,,,,
labeled-data,RAT 8 FR1 10-03-25,img17479.png,986,329,,,911,355,727,330,626,511,544,643,387,694,,,,,,,,,837,717,,,1037,593,944,522,822,622,806,701,,,,
labeled-data,RAT 8 FR1 10-03-25,img17783.png,1009,501,,,961,484,769,388,662,598,568,697,202,716,,,,,,,,,,,,,1042,698,980,620,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img17805.png,,,,,928,443,799,376,650,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img18217.png,935,454,1027,682,865,419,713,343,587,479,473,595,336,651,249,707,,,,,,,787,708,,,922,653,845,563,764,576,704,684,,,,
labeled-data,RAT 8 FR1 10-03-25,img18640.png,1007,487,,,924,473,766,384,594,531,516,612,363,649,199,716,,,,,,,739,712,,,,,,,724,613,691,698,,,,
labeled-data,RAT 8 FR1 10-03-25,img18724.png,907,442,1138,547,845,441,704,369,565,520,483,638,336,654,186,707,,,,,,,746,712,,,919,714,856,611,744,592,695,696,,,991,704
labeled-data,RAT 8 FR1 10-03-25,img18954.png,959,393,,,916,409,766,372,636,531,527,665,319,663,178,709,,,,,,,862,705,,,,,1019,473,842,583,801,699,,,,
labeled-data,RAT 8 FR1 10-03-25,img19537.png,,,,,902,439,773,375,574,553,470,657,300,641,180,699,,,,,,,,,,,955,713,925,583,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img19761.png,876,408,,,826,402,691,318,570,568,453,687,286,646,157,707,,,,,,,,,,,,,,,765,565,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img19975.png,961,499,,,901,472,739,400,575,574,482,678,329,675,185,714,,,,,,,,,,,1001,715,932,633,723,626,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img20173.png,878,377,,,823,390,697,344,572,529,476,655,304,638,144,696,,,,,,,,,,,936,608,885,533,778,597,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img20274.png,807,216,,,725,268,624,389,571,565,493,654,333,654,170,702,,,,,,,,,,,973,365,881,345,745,608,734,710,,,,
labeled-data,RAT 8 FR1 10-03-25,img20466.png,983,468,,,932,450,785,353,629,529,580,620,470,581,299,598,,,,,,,824,710,,,944,679,949,582,821,620,793,699,,,,
labeled-data,RAT 8 FR1 10-03-25,img21002.png,961,285,,,898,328,711,326,,,560,564,419,545,226,636,275,598,,,777,631,732,702,,,1014,522,910,476,719,573,683,652,734,626,1050,454
labeled-data,RAT 8 FR1 10-03-25,img21070.png,1008,515,,,935,490,758,359,602,485,562,555,449,540,317,580,,,,,,,713,693,,,,,919,630,692,578,679,661,,,,
labeled-data,RAT 8 FR1 10-03-25,img21269.png,979,292,,,907,308,747,318,682,553,610,681,,,,,,,,,,,,,,,1093,505,975,459,875,587,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img21300.png,965,320,1178,454,905,323,750,317,675,543,602,673,515,715,246,685,,,,,,,,,,,1042,563,897,475,853,589,859,708,,,,
labeled-data,RAT 8 FR1 10-03-25,img21655.png,933,451,,,877,436,728,365,600,513,527,610,393,639,207,700,,,,,,,774,697,,,997,711,922,603,763,578,717,672,,,,
labeled-data,RAT 8 FR1 10-03-25,img22019.png,985,287,,,910,309,710,322,616,490,534,603,379,624,213,696,,,,,,,767,693,,,1069,500,964,458,762,566,724,668,,,,
labeled-data,RAT 8 FR1 10-03-25,img22157.png,,,,,891,418,767,360,606,521,520,629,368,650,197,701,,,,,,,768,688,,,993,620,914,547,780,579,727,668,,,,
labeled-data,RAT 8 FR1 10-03-25,img22192.png,920,382,,,855,368,711,384,619,511,521,629,368,638,218,674,,,,,,,772,691,,,,,937,484,797,554,726,674,,,,
labeled-data,RAT 8 FR1 10-03-25,img22799.png,906,361,,,846,357,720,305,618,435,564,559,462,593,345,610,,,,,,,809,606,,,908,526,850,477,772,517,747,595,,,,
labeled-data,RAT 8 FR1 10-03-25,img22948.png,907,363,,,858,374,718,335,602,452,,,515,523,386,537,,,,,,,705,638,,,1021,487,949,466,702,549,685,614,,,,
labeled-data,RAT 8 FR1 10-03-25,img24288.png,912,437,,,855,419,741,364,649,567,568,676,383,706,291,617,,,,,,,842,698,,,980,616,900,559,831,567,787,677,,,,
labeled-data,RAT 8 FR1 10-03-25,img25608.png,942,459,,,871,444,756,357,635,460,571,540,496,515,387,519,,,,,,,754,663,,,978,669,914,601,742,570,731,638,,,,
labeled-data,RAT 8 FR1 10-03-25,img25625.png,969,489,,,912,460,802,359,662,450,583,531,494,519,360,525,,,,,,,757,666,,,966,670,898,594,728,629,764,550,,,,
labeled-data,RAT 8 FR1 10-03-25,img25732.png,914,425,,,829,384,721,345,646,532,551,674,414,683,329,580,,,,,,,835,688,,,,,,,812,557,775,669,,,,
labeled-data,RAT 8 FR1 10-03-25,img25742.png,915,416,,,847,401,724,359,637,542,565,658,414,676,333,583,,,,,,,843,696,,,,,,,803,557,776,671,,,,
labeled-data,RAT 8 FR1 10-03-25,img25873.png,963,491,,,889,463,748,375,620,495,505,600,371,654,311,588,,,,,,,838,697,,,985,691,910,633,791,596,775,676,,,,
labeled-data,RAT 8 FR1 10-03-25,img26049.png,952,401,,,906,421,745,365,632,497,517,633,357,680,,,,,,,,,836,695,,,,,999,513,802,587,788,678,,,,
labeled-data,RAT 8 FR1 10-03-25,img26097.png,881,309,,,825,314,695,339,615,522,550,604,416,640,268,667,,,,,,,833,696,,,1007,486,903,457,782,566,780,670,,,,
labeled-data,RAT 8 FR1 10-03-25,img26313.png,904,310,,,866,329,731,362,652,543,593,616,454,643,260,665,,,,,,,834,714,,,1024,493,943,429,820,579,794,701,,,,
labeled-data,RAT 8 FR1 10-03-25,img27154.png,874,218,,,832,279,681,307,614,510,,,437,575,282,611,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img27652.png,974,281,,,878,297,724,300,600,511,533,631,408,628,310,588,,,,,,,,,,,997,525,915,437,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img27956.png,,,,,440,407,617,362,778,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img28378.png,,,,,,,581,327,614,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-03-25,img28887.png,,,,,,,724,355,672,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
