rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,ai8,img152.png,880,433,985,593,829,381,745,331,636,363,571,419,492,450,400,506,332,568,,,,,703,529,,,909,603,836,552,677,442,665,507,,,,
labeled-data,ai8,img163.png,871,426,1041,525,825,395,765,364,698,370,639,434,555,445,451,479,355,537,,,,,697,531,,,905,606,831,554,679,468,667,501,,,957,588
labeled-data,ai8,img166.png,848,404,1046,460,803,376,765,357,714,354,637,433,552,445,448,477,360,526,,,,,694,530,,,899,604,831,549,675,459,665,501,,,955,589
labeled-data,ai8,img167.png,857,403,1042,440,795,384,772,368,720,350,634,434,545,444,447,476,357,524,,,,,701,538,,,901,602,831,562,674,452,,,,,956,592
labeled-data,ai8,img169.png,843,394,1043,423,797,371,756,355,702,361,628,433,540,443,451,475,355,525,,,,,694,532,,,896,603,834,546,669,466,,,,,960,592
labeled-data,ai8,img171.png,880,375,1049,396,819,370,755,355,691,369,628,433,535,443,434,478,356,525,,,,,689,527,,,900,604,848,552,666,462,,,,,947,584
labeled-data,ai8,img173.png,852,375,,,813,368,741,352,674,389,634,435,538,447,438,479,361,521,,,,,688,527,,,892,602,846,536,670,467,,,,,953,589
labeled-data,ai8,img175.png,891,360,,,832,365,767,349,687,383,635,440,545,451,440,476,362,518,,,,,691,534,,,890,608,848,538,660,483,,,,,944,584
labeled-data,ai8,img176.png,848,375,,,802,362,754,355,699,372,630,445,546,452,457,471,364,518,,,,,687,525,,,889,601,846,536,671,481,,,,,944,586
labeled-data,ai8,img179.png,838,379,1051,350,810,361,738,355,675,393,631,448,545,457,455,471,361,517,,,,,687,527,,,886,601,844,537,681,468,,,,,946,583
labeled-data,ai8,img182.png,878,355,,,824,368,766,354,707,367,629,451,549,458,455,471,368,512,,,,,681,533,,,886,597,843,553,676,469,,,,,951,590
labeled-data,ai8,img184.png,843,377,,,802,360,741,357,678,390,632,449,544,458,443,476,367,515,,,,,689,536,,,887,602,852,540,672,474,,,,,946,587
labeled-data,ai8,img185.png,843,375,,,805,360,757,355,704,370,628,450,550,458,462,468,369,510,,,,,683,528,,,886,601,840,538,668,487,,,,,945,589
