rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 2 FR1 10-02-25,img06419.png,,,,,878,358,738,328,617,443,561,557,454,566,320,600,338,551,,,,,814,628,,,1002,481,930,414,752,533,775,614,,,936,538
labeled-data,RAT 2 FR1 10-02-25,img06769.png,,,,,850,374,723,327,616,404,518,557,426,570,299,608,325,562,,,,,813,625,,,991,456,903,399,756,529,764,609,,,966,523
labeled-data,RAT 2 FR1 10-02-25,img06879.png,,,,,,,748,335,629,468,523,556,423,581,279,640,320,570,,,,,813,628,,,,,,,780,515,764,613,,,,
labeled-data,RAT 2 FR1 10-02-25,img06941.png,407,447,307,662,476,396,588,340,711,440,812,520,948,574,1039,675,772,626,612,504,563,630,,,529,511,,,,,,,,,624,597,446,629
labeled-data,RAT 2 FR1 10-02-25,img07097.png,692,424,730,562,578,388,440,351,316,447,251,543,473,576,561,708,,,,,,,421,626,,,664,569,600,492,457,510,374,607,,,,
labeled-data,RAT 2 FR1 10-02-25,img07317.png,,,,,,,734,334,592,449,561,537,441,507,323,568,,,,,788,556,750,628,,,998,480,907,426,689,492,715,593,,,995,528
labeled-data,RAT 2 FR1 10-02-25,img07362.png,,,,,,,734,340,597,441,543,536,443,511,328,568,,,,,784,556,748,629,,,999,433,891,398,684,504,713,594,,,1012,522
labeled-data,RAT 2 FR1 10-02-25,img07920.png,,,910,43,,,,,,,572,526,508,550,417,522,,,,,765,555,748,617,,,792,229,721,320,697,501,719,589,,,871,284
labeled-data,RAT 2 FR1 10-02-25,img08320.png,,,,,,,749,377,581,515,492,603,361,620,173,671,,,,,778,621,753,686,,,1023,511,916,458,715,545,693,665,,,1035,556
labeled-data,RAT 2 FR1 10-02-25,img08428.png,929,334,,,862,352,711,334,575,458,491,597,325,610,178,673,,,,,763,617,748,685,,,936,668,916,482,705,537,695,662,,,,
labeled-data,RAT 2 FR1 10-02-25,img08591.png,,,,,,,696,387,587,553,478,647,321,673,124,710,,,,,,,752,673,,,995,444,899,410,720,562,707,668,,,982,532
labeled-data,RAT 2 FR1 10-02-25,img08600.png,,,,,,,727,375,576,518,504,639,353,669,176,700,,,,,767,610,763,673,,,,,890,406,720,544,704,665,,,982,532
labeled-data,RAT 2 FR1 10-02-25,img08689.png,735,169,,,704,245,653,362,595,522,490,660,340,683,174,688,,,,,,,756,674,,,,,,,752,535,699,668,,,,
labeled-data,RAT 2 FR1 10-02-25,img08804.png,523,357,,,595,366,647,422,634,514,565,625,326,639,128,699,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img09194.png,,,,,,,756,346,682,555,579,699,,,,,,,,,,,855,690,,,,,,,861,558,806,675,,,,
labeled-data,RAT 2 FR1 10-02-25,img09197.png,,,,,,,740,358,680,542,578,706,,,,,,,,,,,865,691,,,,,,,857,546,804,679,,,,
labeled-data,RAT 2 FR1 10-02-25,img09288.png,871,285,,,840,301,837,363,816,490,789,606,694,673,534,701,351,678,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img09363.png,898,380,,,847,363,760,323,655,417,586,495,485,486,339,490,349,641,,,,,728,612,,,951,661,890,511,715,488,669,576,,,,
labeled-data,RAT 2 FR1 10-02-25,img09641.png,967,503,1013,669,885,451,758,348,643,430,577,514,448,538,333,624,,,,,,,715,610,,,,,851,567,700,489,674,596,,,,
labeled-data,RAT 2 FR1 10-02-25,img09656.png,943,476,,,887,439,776,354,649,389,577,515,491,531,365,562,,,,,,,721,610,,,914,630,837,515,702,487,665,589,,,,
labeled-data,RAT 2 FR1 10-02-25,img10037.png,954,442,,,876,405,783,315,657,445,629,499,503,477,409,549,,,,,,,773,620,,,977,629,899,525,743,472,759,579,,,,
labeled-data,RAT 2 FR1 10-02-25,img10842.png,867,392,,,804,380,680,360,553,486,464,580,316,614,177,631,312,521,,,731,583,717,655,,,,,902,462,681,532,675,636,,,,
labeled-data,RAT 2 FR1 10-02-25,img11210.png,,,,,,,811,381,733,526,657,614,486,688,269,705,176,654,,,,,833,593,,,,,,,853,493,805,598,,,,
labeled-data,RAT 2 FR1 10-02-25,img11402.png,894,419,,,829,392,689,331,554,474,460,555,343,571,205,644,,,,,,,700,639,,,890,610,850,507,679,524,626,625,,,,
labeled-data,RAT 2 FR1 10-02-25,img11788.png,,,,,,,597,342,602,509,535,618,416,700,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img11950.png,436,130,,,510,206,606,332,663,495,725,580,847,605,859,541,708,500,558,523,494,680,472,615,457,239,292,250,,,,,,,569,646,306,205
labeled-data,RAT 2 FR1 10-02-25,img11976.png,,,,,366,381,526,343,659,516,725,592,864,594,880,513,,,504,533,503,678,,,314,507,,,,,,,,,567,650,,
labeled-data,RAT 2 FR1 10-02-25,img12635.png,693,427,614,606,748,398,767,325,,,,,564,500,449,494,321,564,,,,,,,804,507,674,631,,,,,,,,,723,623
labeled-data,RAT 2 FR1 10-02-25,img12684.png,891,400,1104,433,848,382,774,340,648,423,,,545,481,362,522,,,,,,,612,616,,,934,687,860,544,668,452,635,567,,,954,652
labeled-data,RAT 2 FR1 10-02-25,img13494.png,,,,,,,714,311,678,457,640,601,573,715,,,268,625,,,,,784,581,,,,,,,798,456,751,584,,,,
labeled-data,RAT 2 FR1 10-02-25,img13535.png,926,387,1030,525,845,375,726,318,583,435,504,513,381,537,279,622,,,,,,,712,613,,,875,600,849,504,699,490,676,581,,,,
labeled-data,RAT 2 FR1 10-02-25,img13559.png,924,361,1125,382,852,367,741,328,603,441,550,519,366,545,216,682,,,,,,,693,638,,,903,654,876,507,684,503,670,603,,,,
labeled-data,RAT 2 FR1 10-02-25,img13590.png,945,438,,,840,410,708,331,592,446,545,511,400,512,280,606,,,,,,,690,636,,,907,655,849,549,668,495,662,598,,,,
labeled-data,RAT 2 FR1 10-02-25,img13711.png,,,,,,,698,360,581,485,482,578,305,563,221,683,,,,,,,775,651,,,997,475,899,419,727,522,721,630,,,962,533
labeled-data,RAT 2 FR1 10-02-25,img14191.png,968,524,,,872,483,720,375,591,480,529,554,428,533,315,566,,,,,,,767,645,949,420,945,634,880,584,716,529,725,630,,,1082,423
labeled-data,RAT 2 FR1 10-02-25,img14193.png,958,511,,,867,480,722,377,598,484,519,557,423,532,311,572,,,,,,,774,648,,,945,638,901,559,726,535,718,624,,,,
labeled-data,RAT 2 FR1 10-02-25,img14319.png,846,390,939,437,805,374,736,338,597,463,524,551,445,537,324,558,,,,,774,603,773,646,,,928,658,816,524,698,493,717,627,,,950,630
labeled-data,RAT 2 FR1 10-02-25,img14385.png,914,403,,,867,379,757,330,632,430,563,559,472,545,346,543,,,,,799,605,770,648,,,,,945,484,740,527,725,631,,,909,601
labeled-data,RAT 2 FR1 10-02-25,img14436.png,,,,,,,743,340,592,481,490,599,400,564,330,554,,,,,784,582,775,647,,,999,484,914,429,741,547,722,630,,,,
labeled-data,RAT 2 FR1 10-02-25,img14756.png,908,151,,,883,212,853,331,835,465,836,553,774,663,576,694,382,626,753,437,702,559,877,539,,,,,,,,,,,736,570,,
labeled-data,RAT 2 FR1 10-02-25,img15096.png,,,,,,,468,366,434,549,474,628,653,698,906,686,1053,642,,,,,519,620,,,,,,,535,505,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img15148.png,,,,,544,382,449,375,424,524,448,608,556,699,,,,,,,,,518,620,,,621,522,575,457,511,525,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img15198.png,668,420,798,547,599,402,458,335,317,479,336,572,496,646,670,685,,,,,,,517,623,,,680,579,611,509,495,519,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img15266.png,948,315,1123,382,862,361,765,326,622,439,583,502,481,494,347,515,,,,,,,682,612,,,893,592,845,484,680,486,676,579,,,958,635
labeled-data,RAT 2 FR1 10-02-25,img15461.png,943,501,,,870,467,768,343,631,449,599,507,479,496,340,530,243,593,,,,,740,647,969,416,920,666,878,544,694,488,729,604,,,1096,427
labeled-data,RAT 2 FR1 10-02-25,img16458.png,843,328,,,801,342,779,409,707,539,634,603,504,620,329,657,,,,,,,844,575,,,,,,,848,483,797,583,,,,
labeled-data,RAT 2 FR1 10-02-25,img16530.png,866,189,,,821,233,751,322,707,457,654,557,549,612,369,656,,,,,,,840,579,,,,,,,828,482,792,563,,,,
labeled-data,RAT 2 FR1 10-02-25,img16696.png,915,134,,,839,201,770,312,710,447,661,532,534,610,343,659,,,,,,,848,575,,,,,,,831,477,798,574,,,,
labeled-data,RAT 2 FR1 10-02-25,img16741.png,845,311,,,825,325,757,294,679,506,669,585,513,656,327,672,,,,,,,837,572,,,,,,,817,484,792,581,,,,
labeled-data,RAT 2 FR1 10-02-25,img17101.png,909,418,,,850,395,766,311,653,423,605,514,501,533,379,596,,,,,790,537,783,624,,,972,584,895,495,744,484,751,584,,,,
labeled-data,RAT 2 FR1 10-02-25,img17133.png,957,316,,,882,327,774,317,655,426,603,512,508,534,370,604,,,,,,,780,624,,,1027,536,937,445,762,493,752,586,,,,
labeled-data,RAT 2 FR1 10-02-25,img17240.png,,,,,858,360,740,311,623,451,562,538,425,544,357,639,,,,,801,562,781,621,,,981,489,885,419,744,496,745,590,773,559,978,526
labeled-data,RAT 2 FR1 10-02-25,img17295.png,,,,,,,724,362,574,492,528,530,422,541,356,650,,,,,,,695,654,,,1031,423,898,418,684,500,659,616,,,975,536
labeled-data,RAT 2 FR1 10-02-25,img17407.png,871,467,937,662,825,422,721,340,595,455,543,513,424,541,353,649,,,,,,,690,657,,,859,666,760,527,674,481,665,594,,,,
labeled-data,RAT 2 FR1 10-02-25,img17633.png,595,342,420,418,661,326,757,369,810,457,839,494,870,472,,,,,743,502,685,611,,,601,508,482,613,,,,,,,717,570,528,671
labeled-data,RAT 2 FR1 10-02-25,img17685.png,917,428,,,852,415,720,352,,,,,567,511,,,,,,,,,627,559,,,816,654,798,541,623,465,647,544,,,,
labeled-data,RAT 2 FR1 10-02-25,img17896.png,864,380,,,810,376,700,327,571,430,502,510,,,,,,,,,,,690,635,,,980,480,877,454,685,483,674,595,,,,
labeled-data,RAT 2 FR1 10-02-25,img17969.png,531,438,385,584,593,410,661,342,,,,,,,,,,,,,,,,,659,545,479,682,,,,,,,,,628,669
labeled-data,RAT 2 FR1 10-02-25,img17996.png,489,512,,,551,458,633,362,,,,,,,,,,,732,473,723,570,,,637,570,,,,,,,,,721,537,626,673
labeled-data,RAT 2 FR1 10-02-25,img18191.png,577,429,,,515,418,401,401,225,488,96,577,114,458,310,383,,,,,,,372,660,,,599,592,558,517,401,557,304,668,,,,
labeled-data,RAT 2 FR1 10-02-25,img18220.png,783,399,,,714,385,592,331,449,433,370,541,257,537,251,492,551,483,,,588,577,519,636,,,744,583,735,488,527,519,454,591,,,,
labeled-data,RAT 2 FR1 10-02-25,img18267.png,812,355,891,547,760,352,661,298,549,441,509,529,418,528,275,542,,,,,726,568,669,612,,,850,546,769,471,640,510,614,598,682,561,,
labeled-data,RAT 2 FR1 10-02-25,img18341.png,873,397,,,807,374,686,324,559,436,488,499,392,503,263,545,,,,,719,570,681,616,,,884,605,824,494,667,506,619,597,,,,
labeled-data,RAT 2 FR1 10-02-25,img18371.png,803,398,827,544,772,351,700,319,589,449,533,471,426,464,283,524,,,,,,,636,607,,,750,592,724,485,629,497,625,568,,,821,623
labeled-data,RAT 2 FR1 10-02-25,img18721.png,,,,,,,766,351,686,493,746,591,903,709,,,,,626,513,631,618,,,,,,,,,,,,,658,632,,
labeled-data,RAT 2 FR1 10-02-25,img18757.png,,,,,,,712,350,679,495,757,593,876,691,,,,,629,517,635,621,,,,,,,,,,,,,682,630,,
labeled-data,RAT 2 FR1 10-02-25,img19257.png,921,407,,,876,401,749,326,615,437,552,536,456,535,370,613,,,,,,,810,631,,,961,635,887,518,734,481,760,604,,,,
labeled-data,RAT 2 FR1 10-02-25,img19324.png,,,,,,,725,338,596,461,538,550,424,544,356,648,,,,,,,805,625,,,993,428,892,389,724,510,757,605,,,997,532
labeled-data,RAT 2 FR1 10-02-25,img19366.png,,,,,,,734,334,595,456,524,555,410,554,356,652,,,,,781,572,795,627,,,,,892,389,710,504,755,606,,,,
labeled-data,RAT 2 FR1 10-02-25,img19410.png,,,,,,,726,364,605,467,516,569,410,554,356,652,,,,,805,590,795,627,,,,,902,430,732,528,755,610,,,,
labeled-data,RAT 2 FR1 10-02-25,img20055.png,,,,,,,739,378,597,507,526,607,418,623,,,,,,,,,801,655,,,,,926,437,727,549,746,640,,,,
labeled-data,RAT 2 FR1 10-02-25,img20159.png,891,422,,,840,417,708,350,580,494,506,630,380,630,,,,,,,,,792,655,,,947,615,881,525,751,549,752,642,,,,
labeled-data,RAT 2 FR1 10-02-25,img20450.png,,,,,,,747,363,600,511,528,637,361,641,,,,,,,,,800,644,,,1004,447,919,418,760,526,748,646,,,982,540
labeled-data,RAT 2 FR1 10-02-25,img20454.png,,,,,848,382,725,357,607,510,518,643,377,647,,,,,,,,,791,647,,,1003,453,901,432,767,538,747,642,,,,
labeled-data,RAT 2 FR1 10-02-25,img20552.png,,,,,,,770,366,651,533,518,650,377,634,,,,,,,,,795,649,,,,,,,805,539,751,650,,,,
labeled-data,RAT 2 FR1 10-02-25,img20617.png,,,,,,,755,371,650,525,564,627,384,628,,,,,,,,,803,645,,,,,,,806,538,754,646,,,,
labeled-data,RAT 2 FR1 10-02-25,img20697.png,914,381,1123,401,834,370,699,355,591,531,529,654,367,636,,,,,,,,,799,647,,,936,612,878,537,755,532,734,642,,,,
labeled-data,RAT 2 FR1 10-02-25,img20703.png,931,326,,,853,331,708,329,613,497,499,638,375,628,,,,,,,,,803,649,,,979,587,902,488,779,521,734,639,,,,
labeled-data,RAT 2 FR1 10-02-25,img20767.png,,,,,,,732,349,598,506,510,623,385,624,,,,,,,,,795,651,,,1104,454,959,429,733,552,747,644,,,981,592
labeled-data,RAT 2 FR1 10-02-25,img20814.png,932,447,,,870,436,713,347,581,487,521,609,385,622,,,,,,,,,782,650,,,957,704,869,568,701,539,738,647,,,,
labeled-data,RAT 2 FR1 10-02-25,img21290.png,551,396,,,601,368,693,364,692,516,632,635,526,709,360,657,,,,,,,804,650,557,490,,,,,793,507,761,640,,,535,547
labeled-data,RAT 2 FR1 10-02-25,img21326.png,,,,,,,613,363,707,483,779,628,780,710,,,,,565,511,591,614,,,499,453,,,,,,,,,650,615,,
labeled-data,RAT 2 FR1 10-02-25,img21401.png,524,426,543,623,549,362,663,315,775,459,819,540,909,592,981,636,,,650,496,621,611,,,,,,,,,,,,,681,589,,
labeled-data,RAT 2 FR1 10-02-25,img21660.png,,,,,,,600,327,430,478,365,569,216,531,337,507,,,,,,,606,621,,,791,630,752,523,591,543,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img21955.png,907,444,,,856,421,709,334,581,442,496,535,357,552,373,506,480,484,,,,,719,619,,,881,609,845,514,685,514,673,600,,,,
labeled-data,RAT 2 FR1 10-02-25,img22267.png,843,360,,,799,375,682,332,576,466,451,600,303,611,,,,,,,,,740,641,,,980,480,868,454,705,530,679,622,,,,
labeled-data,RAT 2 FR1 10-02-25,img22353.png,942,404,,,864,390,729,346,591,461,503,566,386,583,293,603,,,,,,,742,641,,,980,664,904,526,701,561,695,627,,,,
labeled-data,RAT 2 FR1 10-02-25,img22447.png,,,,,,,702,362,563,484,492,592,391,606,263,631,,,,,,,745,633,,,993,479,905,438,701,538,691,624,,,986,527
labeled-data,RAT 2 FR1 10-02-25,img22571.png,779,227,,,720,282,640,337,581,517,468,620,330,637,,,,,,,,,745,639,,,,,,,719,521,691,630,,,,
labeled-data,RAT 2 FR1 10-02-25,img23542.png,894,402,,,841,417,715,369,588,502,510,586,358,583,401,524,535,508,,,,,750,617,,,986,511,911,523,703,520,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img23696.png,958,479,,,900,472,748,366,609,448,527,551,378,566,377,518,509,500,,,,,761,620,,,994,673,879,558,685,519,728,604,,,935,706
labeled-data,RAT 2 FR1 10-02-25,img23981.png,949,498,,,866,457,736,352,619,477,550,552,413,574,283,549,390,505,,,,,767,625,986,408,1001,668,911,562,727,529,724,607,,,1119,431
labeled-data,RAT 2 FR1 10-02-25,img24312.png,,,,,,,691,352,595,456,520,573,395,579,260,590,,,,,772,565,766,622,,,,,889,408,718,508,711,612,,,,
labeled-data,RAT 2 FR1 10-02-25,img25150.png,520,426,,,473,387,364,335,337,507,493,596,660,651,843,703,,,289,566,,,,,,,,,,,471,512,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img25233.png,638,445,771,581,536,431,396,349,259,500,180,609,122,705,,,,,,,,,396,694,,,626,640,526,576,397,572,316,677,,,,
labeled-data,RAT 2 FR1 10-02-25,img25333.png,601,400,,,521,384,366,324,250,509,214,601,107,684,,,,,,,482,612,482,676,,,,,540,510,426,563,424,658,,,,
labeled-data,RAT 2 FR1 10-02-25,img25656.png,684,426,,,617,414,451,355,311,485,223,611,93,684,,,,,,,,,491,676,,,674,646,634,543,446,555,441,660,,,,
labeled-data,RAT 2 FR1 10-02-25,img26052.png,,,,,,,765,373,641,477,539,554,385,546,416,697,709,696,,,,,774,606,,,,,,,779,518,717,612,,,,
labeled-data,RAT 2 FR1 10-02-25,img26544.png,918,419,,,839,394,739,330,627,425,584,490,478,452,367,547,,,,,,,727,611,,,911,667,859,514,670,482,705,566,,,,
labeled-data,RAT 2 FR1 10-02-25,img26935.png,,,,,825,372,720,328,602,413,563,512,491,487,397,518,,,,,,,,,,,,,841,405,665,476,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img26957.png,,,,,,,729,350,598,463,535,503,466,475,380,541,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img27054.png,839,415,,,798,382,687,353,562,486,491,544,421,508,,,,,,,,,,,,,,,,,711,500,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img27166.png,850,397,,,782,367,706,338,581,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img27737.png,938,455,,,846,400,710,362,631,430,583,520,498,524,422,505,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img28162.png,677,378,,,675,343,657,296,,,,,494,515,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img28305.png,692,403,,,783,379,748,327,,,,,502,515,,,,,,,,,,,788,472,639,615,,,,,,,,,731,619
labeled-data,RAT 2 FR1 10-02-25,img28319.png,751,392,,,791,348,,,,,,,527,517,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img28477.png,583,374,,,709,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img28546.png,,,,,,,483,341,581,474,656,580,763,637,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img28971.png,,,,,,,721,323,576,462,516,543,409,543,289,567,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 2 FR1 10-02-25,img29227.png,,,,,811,369,744,396,705,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
