rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 4 FR1 10-02-25,img02614.png,914,431,,,865,398,756,339,653,473,607,538,520,502,424,487,,,,,,,789,600,,,970,610,869,510,748,514,758,585,,,,
labeled-data,RAT 4 FR1 10-02-25,img02727.png,,,,,918,408,766,363,649,505,597,574,510,514,418,493,,,,,,,751,700,,,,,1006,510,753,594,737,657,,,,
labeled-data,RAT 4 FR1 10-02-25,img02770.png,,,,,,,825,375,710,582,635,711,,,,,,,,,,,926,685,,,,,1001,484,895,598,881,678,,,,
labeled-data,RAT 4 FR1 10-02-25,img02891.png,,,,,,,811,379,756,533,718,633,637,716,,,,,,,,,,,,,,,,,890,485,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img03064.png,,,,,,,796,336,682,504,659,586,588,668,389,702,,,,,,,831,589,,,,,,,830,496,789,585,,,,
labeled-data,RAT 4 FR1 10-02-25,img03167.png,897,388,,,843,365,726,324,635,471,606,543,512,538,416,602,,,,,,,777,633,,,969,537,887,462,736,519,762,598,,,,
labeled-data,RAT 4 FR1 10-02-25,img03297.png,920,475,,,846,407,757,325,682,409,665,515,572,515,489,499,,,,,,,806,587,933,407,,,,,765,481,790,560,,,1005,446
labeled-data,RAT 4 FR1 10-02-25,img03509.png,894,474,,,832,442,756,384,,,,,623,522,505,513,,,,,,,775,636,,,1020,651,955,576,747,534,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img03817.png,967,310,,,904,338,744,347,662,503,624,566,546,627,572,549,622,459,,,,,801,626,,,1110,454,992,408,766,531,769,609,,,,
labeled-data,RAT 4 FR1 10-02-25,img03824.png,957,412,,,879,389,755,351,663,490,632,562,550,632,564,560,623,463,,,839,577,808,631,,,,,,,758,540,770,606,,,,
labeled-data,RAT 4 FR1 10-02-25,img03961.png,869,278,,,831,297,767,345,730,493,637,561,539,617,566,544,,,,,,,862,552,,,,,,,867,459,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img04261.png,882,406,,,829,381,735,322,,,,,577,485,454,499,,,,,,,718,541,,,814,552,791,454,702,466,719,520,,,862,556
labeled-data,RAT 4 FR1 10-02-25,img05015.png,637,522,,,697,477,789,384,,,,,,,,,,,,,,,,,789,578,,,,,,,,,,,729,685
labeled-data,RAT 4 FR1 10-02-25,img05043.png,362,489,,,449,442,628,386,820,503,,,,,,,,,751,577,745,684,,,474,568,,,,,,,,,780,644,,
labeled-data,RAT 4 FR1 10-02-25,img05314.png,951,413,,,895,398,747,389,601,547,501,674,379,714,159,687,268,581,,,,,,,,,,,,,766,619,733,708,,,880,640
labeled-data,RAT 4 FR1 10-02-25,img05420.png,905,420,,,847,387,718,336,606,466,537,583,428,660,,,,,,,,,777,614,,,936,630,880,507,745,533,723,601,,,,
labeled-data,RAT 4 FR1 10-02-25,img05820.png,1019,540,,,932,459,824,370,678,463,636,514,517,516,365,525,273,571,,,,,790,633,,,992,715,903,627,750,517,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img06298.png,950,491,,,868,427,734,329,644,466,610,582,503,606,,,,,,,,,801,632,,,,,,,779,515,761,614,,,,
labeled-data,RAT 4 FR1 10-02-25,img06499.png,,,,,923,407,745,342,640,476,566,579,453,624,,,,,,,,,799,605,,,,,,,755,478,756,586,,,,
labeled-data,RAT 4 FR1 10-02-25,img06548.png,,,,,,,787,353,674,513,637,603,533,592,443,637,,,,,,,897,662,,,,,,,834,544,841,651,,,,
labeled-data,RAT 4 FR1 10-02-25,img06663.png,942,509,,,873,471,746,360,,,617,563,470,611,,,,,,,,,771,637,,,962,672,892,562,736,534,732,611,,,,
labeled-data,RAT 4 FR1 10-02-25,img06753.png,,,,,,,748,341,625,534,,,522,581,,,,,,,827,580,765,632,,,,,903,413,737,545,738,615,,,,
labeled-data,RAT 4 FR1 10-02-25,img06912.png,,,,,,,743,323,631,474,574,544,462,605,,,,,,,783,551,733,621,,,,,924,403,740,494,710,585,,,,
labeled-data,RAT 4 FR1 10-02-25,img07190.png,676,148,,,683,237,657,368,649,534,595,576,478,580,,,,,,,,,804,620,,,805,89,795,158,791,485,762,608,,,,
labeled-data,RAT 4 FR1 10-02-25,img07622.png,,,,,,,768,359,657,539,586,586,517,569,443,643,,,,,,,850,663,,,,,,,834,524,805,641,,,,
labeled-data,RAT 4 FR1 10-02-25,img07698.png,889,418,,,844,383,714,352,664,494,629,605,528,602,444,639,,,,,,,829,590,,,,,880,479,804,485,785,586,,,,
labeled-data,RAT 4 FR1 10-02-25,img07708.png,,,,,854,391,728,335,628,458,604,529,532,596,446,653,,,,,,,774,556,,,,,877,471,734,485,717,543,,,,
labeled-data,RAT 4 FR1 10-02-25,img07915.png,851,438,,,797,410,714,326,596,444,565,494,473,533,458,632,,,,,,,717,550,,,869,534,829,478,704,480,683,534,,,,
labeled-data,RAT 4 FR1 10-02-25,img08066.png,940,502,,,871,478,759,383,,,,,579,490,470,597,,,,,,,721,631,,,973,677,893,585,700,522,719,601,,,,
labeled-data,RAT 4 FR1 10-02-25,img08571.png,896,340,,,845,353,713,333,628,476,585,561,465,571,477,522,,,,,818,550,768,627,,,1010,454,892,408,714,505,729,597,,,,
labeled-data,RAT 4 FR1 10-02-25,img09101.png,,,,,,,825,391,766,555,638,701,,,,,285,647,,,,,933,711,,,,,968,445,917,619,876,703,,,,
labeled-data,RAT 4 FR1 10-02-25,img09147.png,,,,,977,331,815,400,715,616,619,707,,,,,293,646,,,,,936,711,,,,,1041,373,893,608,875,707,,,,
labeled-data,RAT 4 FR1 10-02-25,img09276.png,951,395,1159,485,860,370,714,400,673,580,617,690,559,716,239,706,,,,,,,922,711,,,1071,569,938,563,854,581,844,698,,,,
labeled-data,RAT 4 FR1 10-02-25,img09768.png,,,,,,,843,352,743,572,685,656,523,663,319,668,,,,,,,971,680,,,,,,,909,576,923,665,,,,
labeled-data,RAT 4 FR1 10-02-25,img09921.png,,,,,949,354,817,358,738,579,675,655,544,667,349,661,,,,,,,972,674,,,,,1023,427,908,572,923,662,,,,
labeled-data,RAT 4 FR1 10-02-25,img10177.png,,,,,938,315,748,353,665,546,614,632,508,668,326,669,,,,,,,841,670,,,,,1004,365,815,562,795,662,,,,
labeled-data,RAT 4 FR1 10-02-25,img10373.png,989,330,,,909,352,747,350,658,519,610,630,500,657,329,666,,,,,,,843,674,,,1060,517,964,464,781,566,797,666,,,,
labeled-data,RAT 4 FR1 10-02-25,img10374.png,996,314,,,911,342,732,348,664,518,621,621,458,667,282,677,,,,,,,846,674,,,1068,504,951,471,784,550,792,663,,,,
labeled-data,RAT 4 FR1 10-02-25,img10507.png,,,,,949,330,796,343,682,533,621,629,519,657,362,668,,,,,,,845,669,,,,,1027,385,823,583,800,664,,,962,518
labeled-data,RAT 4 FR1 10-02-25,img10646.png,,,,,877,348,733,368,663,536,599,632,498,669,335,677,,,,,,,826,672,,,,,972,415,812,576,790,663,,,935,521
labeled-data,RAT 4 FR1 10-02-25,img10683.png,976,519,,,868,487,739,386,654,526,596,635,477,671,295,673,,,,,,,843,675,,,988,638,905,608,793,567,795,666,,,,
labeled-data,RAT 4 FR1 10-02-25,img10736.png,941,406,,,872,392,734,365,652,542,598,630,482,663,322,669,,,,,,,841,672,,,1065,546,949,530,783,557,794,658,,,,
labeled-data,RAT 4 FR1 10-02-25,img10789.png,,,,,,,821,353,670,516,621,625,481,665,300,672,,,,,,,842,672,,,,,,,808,561,796,664,,,,
labeled-data,RAT 4 FR1 10-02-25,img10925.png,,,,,,,844,362,766,548,687,656,549,711,,,,,,,,,969,707,,,,,1014,516,902,591,917,698,,,,
labeled-data,RAT 4 FR1 10-02-25,img10989.png,,,,,,,816,354,726,591,653,675,554,714,,,,,,,,,965,702,,,,,957,410,913,569,905,692,,,971,540
labeled-data,RAT 4 FR1 10-02-25,img11254.png,259,522,,,400,442,534,372,,,,,,,,,,,652,495,684,595,543,594,459,595,,,,,,,573,568,683,570,435,687
labeled-data,RAT 4 FR1 10-02-25,img11350.png,,,,,,,,,,,,,632,538,,,,,582,517,558,643,434,632,625,241,479,251,460,215,443,511,479,609,587,600,568,251
labeled-data,RAT 4 FR1 10-02-25,img11429.png,988,324,,,910,334,748,334,623,511,548,639,420,625,358,542,270,538,,,,,851,698,,,1018,622,972,500,780,565,791,675,,,,
labeled-data,RAT 4 FR1 10-02-25,img11559.png,,,,,,,783,364,671,520,594,632,459,664,355,585,269,550,,,,,842,695,,,,,940,417,826,577,783,673,,,,
labeled-data,RAT 4 FR1 10-02-25,img11595.png,,,,,925,319,789,345,663,513,585,648,451,672,355,593,274,551,,,,,828,690,,,,,985,386,825,557,784,673,,,,
labeled-data,RAT 4 FR1 10-02-25,img11853.png,,,,,,,842,302,736,473,661,601,501,648,324,642,,,,,,,893,705,,,,,1036,404,839,567,835,676,,,955,528
labeled-data,RAT 4 FR1 10-02-25,img11891.png,,,,,,,821,321,714,522,617,613,467,659,290,618,,,,,,,885,704,,,,,979,383,860,559,832,673,,,936,521
labeled-data,RAT 4 FR1 10-02-25,img12397.png,926,363,,,869,359,747,352,651,515,597,592,486,566,358,575,,,,,834,606,784,684,,,1050,469,966,447,772,568,734,666,,,,
labeled-data,RAT 4 FR1 10-02-25,img12530.png,923,467,,,854,425,730,318,619,505,584,607,435,634,297,609,,,,,,,812,589,,,,,,,801,508,764,587,,,,
labeled-data,RAT 4 FR1 10-02-25,img12988.png,911,476,,,863,423,751,312,674,454,648,541,598,568,564,491,,,,,,,836,592,,,,,,,796,506,792,575,,,,
labeled-data,RAT 4 FR1 10-02-25,img13305.png,958,337,,,867,345,761,341,,,,,643,500,,,,,,,,,796,648,,,1100,468,972,442,780,533,793,612,,,,
labeled-data,RAT 4 FR1 10-02-25,img13482.png,,,,,869,378,725,353,602,521,,,556,508,,,,,,,795,569,699,646,,,,,908,448,700,551,690,628,,,,
labeled-data,RAT 4 FR1 10-02-25,img14033.png,945,570,,,845,530,750,383,,,,,610,566,,,612,456,,,,,784,660,,,,,,,,,,,,,1037,432
labeled-data,RAT 4 FR1 10-02-25,img14111.png,907,476,,,860,431,779,323,666,451,646,523,594,586,,,,,,,,,793,593,,,,,,,763,502,756,569,,,,
labeled-data,RAT 4 FR1 10-02-25,img14306.png,987,523,,,937,460,834,366,693,484,642,541,558,618,,,,,,,,,806,635,,,915,684,873,584,781,552,769,612,,,,
labeled-data,RAT 4 FR1 10-02-25,img15138.png,918,357,,,840,330,719,318,666,472,631,551,544,644,,,,,,,,,829,598,,,924,522,881,432,776,486,787,575,,,,
labeled-data,RAT 4 FR1 10-02-25,img15144.png,943,349,,,851,321,738,309,667,473,625,556,,,,,,,,,,,827,594,,,917,516,854,442,779,501,778,575,,,,
labeled-data,RAT 4 FR1 10-02-25,img15155.png,916,355,,,840,330,719,318,666,472,628,558,549,641,,,,,,,,,829,594,,,924,522,871,444,782,492,787,575,,,,
labeled-data,RAT 4 FR1 10-02-25,img15283.png,907,389,973,541,846,369,748,319,670,456,627,547,,,,,,,,,,,826,593,,,,,,,775,509,789,579,,,,
labeled-data,RAT 4 FR1 10-02-25,img15338.png,929,528,1143,485,825,445,736,367,,,,,603,552,,,,,,,,,742,668,,,925,689,829,594,699,562,735,637,,,,
labeled-data,RAT 4 FR1 10-02-25,img15730.png,948,480,995,695,902,437,808,359,,,,,619,535,,,,,,,,,,,,,858,674,826,565,710,494,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img15746.png,909,431,,,843,402,744,353,,,,,622,531,,,,,,,,,732,629,,,913,657,849,546,709,507,733,591,,,913,626
labeled-data,RAT 4 FR1 10-02-25,img15772.png,987,320,,,901,373,752,334,,,,,626,528,,,,,,,,,790,665,,,1001,553,897,505,769,548,779,626,,,,
labeled-data,RAT 4 FR1 10-02-25,img15892.png,,,,,916,357,768,303,663,490,607,599,,,,,,,,,,,859,618,,,904,549,924,497,802,513,806,608,,,,
labeled-data,RAT 4 FR1 10-02-25,img16061.png,946,436,1072,585,901,398,803,338,,,,,623,534,,,,,,,,,712,570,,,834,655,831,532,716,464,708,536,,,947,646
labeled-data,RAT 4 FR1 10-02-25,img16210.png,,,,,,,746,344,663,536,,,602,554,,,,,,,,,839,662,,,,,947,472,811,561,801,626,,,,
labeled-data,RAT 4 FR1 10-02-25,img16236.png,900,500,,,850,454,772,324,693,457,645,539,554,637,,,,,,,,,822,603,,,,,,,774,502,784,577,,,,
labeled-data,RAT 4 FR1 10-02-25,img16360.png,982,529,,,887,441,794,344,683,444,635,519,595,574,501,646,,,,,,,796,588,,,912,639,833,547,755,499,772,559,,,,
labeled-data,RAT 4 FR1 10-02-25,img16361.png,968,521,,,901,458,797,342,669,471,635,521,588,592,,,,,,,,,791,585,,,910,632,857,527,756,504,768,566,,,,
labeled-data,RAT 4 FR1 10-02-25,img16370.png,950,521,,,870,459,788,359,684,454,644,520,593,581,,,,,,,,,797,588,,,913,639,861,545,741,512,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img16442.png,946,341,,,885,361,741,342,660,483,,,602,555,,,,,,,,,779,640,,,979,564,912,488,763,533,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img16818.png,899,423,,,824,391,726,326,649,457,627,530,560,617,,,,,,,,,738,596,,,903,549,816,494,717,510,720,574,,,,
labeled-data,RAT 4 FR1 10-02-25,img17044.png,966,488,,,864,489,742,386,,,,,604,564,,,,,,,,,729,644,,,1015,676,906,592,685,508,704,619,,,,
labeled-data,RAT 4 FR1 10-02-25,img17230.png,992,553,,,890,550,768,437,664,533,606,581,552,635,,,,,,,,,846,705,,,1023,670,946,659,783,632,802,680,,,,
labeled-data,RAT 4 FR1 10-02-25,img17474.png,911,487,,,847,463,755,342,648,499,601,595,536,665,,,,,,,,,804,614,,,,,,,759,532,755,598,,,,
labeled-data,RAT 4 FR1 10-02-25,img18671.png,937,478,,,836,433,743,355,,,,,604,562,,,,,,,,,810,678,,,,,,,782,561,787,654,,,,
labeled-data,RAT 4 FR1 10-02-25,img18707.png,951,514,,,879,480,749,377,,,,,605,554,,,,,,,,,789,620,,,,,,,760,544,779,599,,,,
labeled-data,RAT 4 FR1 10-02-25,img19694.png,414,437,,,482,403,636,352,801,513,,,,,,,,,648,565,649,658,,,500,524,,,,,,,,,690,629,449,633
labeled-data,RAT 4 FR1 10-02-25,img19766.png,,,,,,,456,365,530,522,576,596,662,678,825,684,896,580,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img19821.png,,,,,,,459,362,550,487,609,581,691,678,837,677,891,586,421,514,447,590,,,,,,,,,,,,,472,594,,
labeled-data,RAT 4 FR1 10-02-25,img19886.png,622,424,,,567,386,471,322,437,500,439,585,452,705,,,,,,,,,,,,,621,579,552,505,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img19949.png,685,415,,,646,368,562,310,540,436,541,541,534,672,,,,,460,469,442,587,,,,,649,554,618,465,,,,,451,549,,
labeled-data,RAT 4 FR1 10-02-25,img20043.png,836,411,,,771,378,660,328,571,441,552,540,540,657,,,,,,,,,709,567,,,825,550,771,473,672,514,662,556,,,,
labeled-data,RAT 4 FR1 10-02-25,img20330.png,819,403,824,599,805,351,745,309,,,,,645,498,530,487,377,489,,,,,741,619,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img20505.png,1023,301,1173,437,958,297,814,317,704,456,,,661,499,535,488,396,491,835,508,877,592,749,632,,,1075,459,959,470,761,498,758,592,840,569,,
labeled-data,RAT 4 FR1 10-02-25,img21061.png,926,511,,,855,458,756,350,,,,,596,484,489,488,,,,,,,735,623,,,968,621,862,562,714,509,725,591,,,,
labeled-data,RAT 4 FR1 10-02-25,img21831.png,1015,318,,,912,332,765,334,685,518,641,580,567,569,,,,,,,,,832,684,,,1119,483,1006,448,788,544,801,642,,,,
labeled-data,RAT 4 FR1 10-02-25,img22765.png,903,446,,,833,422,712,366,642,512,600,568,540,642,,,,,,,,,800,643,,,1017,562,904,550,775,559,768,620,,,,
labeled-data,RAT 4 FR1 10-02-25,img22868.png,,,,,914,339,737,345,637,501,586,584,532,662,,,,,,,,,805,642,,,1063,433,995,407,777,542,767,623,,,,
labeled-data,RAT 4 FR1 10-02-25,img22881.png,977,319,,,910,346,764,356,660,494,603,577,534,662,,,,,,,,,805,640,,,1071,427,1012,397,769,544,774,626,,,969,542
labeled-data,RAT 4 FR1 10-02-25,img23195.png,,,,,,,759,360,627,512,,,548,616,,,,,,,,,783,639,,,1053,489,939,464,734,539,747,614,,,,
labeled-data,RAT 4 FR1 10-02-25,img23246.png,876,393,,,815,380,708,351,617,524,581,575,538,643,,,,,,,,,782,640,,,986,538,904,491,761,541,749,617,,,,
labeled-data,RAT 4 FR1 10-02-25,img23684.png,995,518,,,898,461,773,382,664,497,597,556,544,634,,,,,,,,,753,625,,,1020,713,908,606,728,536,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img23761.png,994,538,,,902,510,760,402,687,509,630,558,549,616,,,,,,,,,811,689,,,998,715,924,628,752,588,792,659,,,,
labeled-data,RAT 4 FR1 10-02-25,img23789.png,934,386,,,874,398,745,368,659,521,631,563,550,611,,,,,,,,,816,683,,,1004,715,938,560,744,566,784,657,,,,
labeled-data,RAT 4 FR1 10-02-25,img23854.png,,,,,,,794,339,664,477,626,555,547,615,,,,,,,,,783,630,,,998,635,976,489,763,540,752,612,,,,
labeled-data,RAT 4 FR1 10-02-25,img23908.png,943,472,,,886,430,770,337,685,476,634,558,542,624,,,,,,,,,844,611,,,,,,,794,514,806,594,,,,
labeled-data,RAT 4 FR1 10-02-25,img24159.png,929,513,,,853,471,747,337,650,469,611,521,549,606,,,,,,,,,763,609,,,,,,,743,521,728,580,,,,
labeled-data,RAT 4 FR1 10-02-25,img24567.png,,,,,,,792,366,,,,,588,530,,,,,,,,,804,676,,,988,605,954,533,759,584,786,660,,,,
labeled-data,RAT 4 FR1 10-02-25,img24880.png,946,520,,,862,468,746,352,653,486,608,554,551,591,,,,,,,,,823,628,,,,,,,778,527,795,604,,,,
labeled-data,RAT 4 FR1 10-02-25,img25869.png,,,,,,,790,366,657,503,604,554,551,595,,,,,,,,,787,644,,,,,,,770,530,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img27066.png,920,381,,,854,367,734,314,650,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img27419.png,983,565,,,918,497,831,384,690,444,651,515,570,550,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img27436.png,963,540,,,890,502,789,386,676,484,,,593,532,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img27997.png,874,164,,,819,248,752,350,695,488,600,536,556,556,,,,,,,,,,,,,,,940,242,797,508,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img28146.png,810,136,,,813,237,808,326,811,457,863,527,938,632,840,711,,,713,479,,,,,,,,,,,,,,,722,565,,
labeled-data,RAT 4 FR1 10-02-25,img28196.png,697,178,,,750,241,794,341,827,453,863,530,953,610,,,629,664,716,500,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img28205.png,708,203,,,752,256,794,341,827,453,849,530,957,610,,,635,678,711,470,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img28553.png,612,353,,,654,339,760,371,830,492,869,571,,,,,,,711,509,,,,,601,460,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img29135.png,367,509,,,387,425,449,356,560,443,580,480,674,433,771,479,,,537,510,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img29242.png,,,,,,,324,370,354,511,439,572,545,573,600,652,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img29439.png,843,387,,,767,377,639,344,527,432,450,476,311,401,288,499,368,518,,,658,510,607,555,,,,,,,603,476,570,532,,,,
labeled-data,RAT 4 FR1 10-02-25,img29476.png,840,365,,,746,359,638,346,523,422,461,488,326,451,308,502,389,502,,,651,512,615,561,,,812,552,776,473,602,467,577,529,,,749,512
labeled-data,RAT 4 FR1 10-02-25,img29479.png,823,369,,,754,358,630,349,518,436,461,486,282,444,314,504,389,504,,,655,512,611,551,,,811,545,789,461,594,477,571,533,,,753,512
labeled-data,RAT 4 FR1 10-02-25,img29646.png,851,261,,,815,281,712,291,625,446,580,496,486,503,379,541,,,,,746,507,754,533,,,932,348,873,335,742,443,707,527,,,,
labeled-data,RAT 4 FR1 10-02-25,img29720.png,824,452,,,820,387,781,346,682,396,633,436,531,423,409,452,,,,,,,710,544,,,,,,,707,450,,,,,,
labeled-data,RAT 4 FR1 10-02-25,img29785.png,884,422,,,828,397,765,345,660,405,619,449,513,465,410,506,,,,,,,712,544,,,797,614,759,507,680,469,,,,,872,589
labeled-data,RAT 4 FR1 10-02-25,img29841.png,,,,,,,693,348,575,434,512,497,383,543,,,,,,,,,,,,,853,541,798,465,676,485,,,,,,
