rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,2025-03-18 12-58-10,img151.png,904,170,1067,69,867,225,807,301,747,362,713,432,639,428,,,,,,,854,464,829,496,,,975,343,897,287,779,420,794,478,,,1000,224
labeled-data,2025-03-18 12-58-10,img155.png,875,197,,,853,241,802,284,747,362,711,436,638,434,,,,,,,855,464,833,500,,,976,402,921,333,779,421,794,482,819,452,,
labeled-data,2025-03-18 12-58-10,img157.png,875,200,1038,203,854,238,811,277,742,365,710,436,635,427,,,,,,,861,461,837,500,,,977,403,922,323,791,441,789,479,,,,
labeled-data,2025-03-18 12-58-10,img161.png,880,218,1020,200,858,248,800,282,735,375,700,442,633,436,,,,,,,837,461,833,495,,,970,400,914,357,792,442,794,486,,,,
labeled-data,2025-03-18 12-58-10,img162.png,881,250,1038,232,863,266,810,270,729,370,706,438,627,441,,,,,,,845,468,829,495,,,969,411,907,382,792,444,786,482,,,1001,336
labeled-data,2025-03-18 12-58-10,img164.png,886,248,1040,232,855,267,809,271,732,361,705,437,627,434,,,,,,,856,465,817,503,,,970,409,896,361,790,441,784,480,,,995,342
labeled-data,2025-03-18 12-58-10,img168.png,886,236,1028,190,864,253,809,274,734,371,710,440,629,435,,,,,,,846,465,823,492,,,977,406,918,359,795,439,781,479,,,,
labeled-data,2025-03-18 12-58-10,img171.png,885,203,,,868,232,798,288,744,371,713,433,640,439,,,,,,,845,467,828,494,,,987,401,898,318,781,414,793,473,,,997,266
labeled-data,2025-03-18 12-58-10,img172.png,882,209,1036,123,872,231,813,272,743,359,708,441,632,434,,,,,,,837,465,834,503,,,975,400,919,336,795,439,795,478,,,989,267
labeled-data,2025-03-18 12-58-10,img178.png,880,203,1046,137,867,229,810,270,747,377,707,436,630,432,,,,,,,859,462,831,502,,,966,402,916,323,787,430,790,483,,,1008,267
labeled-data,2025-03-18 12-58-10,img180.png,879,218,1039,149,858,244,814,270,740,367,708,438,631,440,,,,,,,845,464,829,495,,,975,405,910,354,792,436,790,482,,,1006,264
labeled-data,2025-03-18 12-58-10,img182.png,888,213,1045,132,876,237,814,277,742,365,708,440,630,436,,,,,,,842,463,834,500,,,967,410,912,333,791,438,790,479,,,1021,280
labeled-data,2025-03-18 12-58-10,img185.png,880,221,1043,142,859,251,814,279,743,372,706,438,633,438,,,,,,,851,469,,,,,965,408,915,345,795,445,,,,,1012,283
labeled-data,2025-03-18 12-58-10,img186.png,892,211,,,863,261,817,281,751,378,713,439,645,439,,,,,,,852,464,829,497,,,970,405,908,346,787,419,797,477,,,1023,292
labeled-data,2025-03-18 12-58-10,img189.png,882,213,1041,164,872,241,813,281,747,366,719,435,633,435,,,,,,,856,463,832,501,,,977,407,924,344,788,443,790,485,,,1036,287
labeled-data,2025-03-18 12-58-10,img194.png,878,238,1006,305,846,266,815,284,733,376,717,436,634,436,,,,,,,857,467,823,495,,,974,412,892,364,800,441,790,483,,,,
labeled-data,2025-03-18 12-58-10,img195.png,903,277,,,856,274,809,269,729,389,709,445,640,443,,,,,,,854,464,822,495,,,970,410,876,386,776,414,784,473,,,,
labeled-data,2025-03-18 12-58-10,img200.png,894,285,1023,375,868,291,758,319,724,382,703,440,630,447,,,,,,,843,464,824,502,,,970,413,891,403,783,437,782,485,,,,
labeled-data,2025-03-18 12-58-10,img211.png,886,292,1019,363,858,291,766,314,728,369,693,448,627,440,,,,,,,855,466,821,496,,,973,418,896,408,782,431,783,479,,,,
labeled-data,2025-03-18 12-58-10,img215.png,881,294,1019,371,857,297,759,317,728,369,698,448,641,446,632,430,,,,,846,463,816,486,,,969,410,875,398,782,440,780,479,,,,
labeled-data,2025-03-18 12-58-10,img219.png,879,292,1009,374,853,300,808,280,722,378,696,444,649,453,633,430,,,,,851,466,822,499,,,987,406,889,403,791,438,785,480,,,,
labeled-data,2025-03-18 12-58-10,img224.png,885,293,1012,373,850,296,814,281,719,386,697,444,627,439,,,,,,,842,464,827,493,,,976,411,897,405,777,436,784,479,816,456,,
labeled-data,2025-03-18 12-58-10,img227.png,891,296,,,861,310,803,284,734,379,696,447,630,441,,,,,,,848,464,816,493,,,971,414,878,402,770,423,784,475,814,459,,
labeled-data,2025-03-18 12-58-10,img228.png,884,291,1005,359,850,294,764,309,724,370,695,448,628,444,,,,,,,849,467,811,496,,,975,413,897,408,787,437,786,482,,,,
labeled-data,2025-03-18 12-58-10,img231.png,873,287,1012,350,853,306,811,281,721,385,697,451,645,446,632,437,,,,,849,470,822,499,,,979,417,897,398,778,442,792,479,,,,
labeled-data,2025-03-18 12-58-10,img235.png,875,286,,,845,310,770,300,723,388,695,446,631,444,,,,,,,851,466,823,493,,,968,405,877,388,778,416,787,474,816,459,,
labeled-data,2025-03-18 12-58-10,img238.png,866,288,998,359,849,296,806,277,715,388,694,449,646,447,635,429,,,,,859,467,827,497,,,987,402,884,391,787,431,784,478,,,,
labeled-data,2025-03-18 12-58-10,img240.png,885,304,,,876,315,800,283,709,385,700,441,641,447,631,430,,,,,859,464,828,495,,,982,393,884,409,793,430,785,477,,,,
labeled-data,2025-03-18 12-58-10,img245.png,893,322,986,370,866,318,797,291,709,372,695,441,636,444,630,428,,,,,,,817,496,,,940,483,881,427,786,424,780,471,,,,
labeled-data,2025-03-18 12-58-10,img247.png,890,328,954,344,875,327,835,310,701,361,682,445,628,445,636,433,,,,,,,833,497,,,934,491,890,426,791,431,785,480,,,,
labeled-data,2025-03-18 12-58-10,img257.png,866,259,950,210,865,261,810,281,714,381,694,448,630,450,633,426,,,,,857,463,823,492,,,,,897,367,790,424,787,477,,,,
labeled-data,2025-03-18 12-58-10,img259.png,873,227,,,851,256,764,293,719,381,688,448,627,433,,,,,,,841,465,831,494,,,,,,,779,410,788,480,,,,
labeled-data,2025-03-18 12-58-10,img262.png,875,229,955,176,846,257,780,281,711,390,683,454,632,446,643,429,,,,,851,460,827,498,,,935,326,891,344,792,420,786,478,,,,
labeled-data,2025-03-18 12-58-10,img263.png,872,205,,,852,246,770,289,724,388,692,449,620,438,,,,,,,842,465,827,497,,,,,,,789,421,796,475,,,,
labeled-data,2025-03-18 12-58-10,img264.png,866,212,975,153,844,239,788,273,724,373,689,450,625,439,,,,,,,843,465,823,502,,,983,273,910,317,804,433,782,483,,,944,262
labeled-data,2025-03-18 12-58-10,img273.png,869,192,1020,170,846,234,775,285,721,393,685,450,632,451,634,429,,,,,859,464,824,499,,,988,270,922,294,791,427,783,484,,,,
labeled-data,2025-03-18 12-58-10,img274.png,859,189,1001,171,849,229,778,286,724,370,695,446,630,445,636,429,,,,,849,459,823,494,,,982,266,910,294,787,429,784,479,,,,
labeled-data,2025-03-18 12-58-10,img281.png,875,269,1018,302,852,286,794,281,723,377,701,440,630,441,632,432,,,,,845,464,821,498,,,980,399,897,379,798,434,783,482,,,,
labeled-data,2025-03-18 12-58-10,img282.png,872,270,1012,297,855,292,805,276,722,390,685,447,630,446,,,,,,,850,464,815,486,,,972,400,906,385,805,426,,,,,,
labeled-data,2025-03-18 12-58-10,img283.png,865,274,1023,307,849,293,805,282,728,377,697,444,632,446,628,437,,,,,859,467,812,488,,,990,402,910,387,793,439,782,477,,,,
labeled-data,2025-03-18 12-58-10,img288.png,868,273,1019,273,842,297,804,286,725,382,698,443,643,445,629,440,,,,,845,463,826,499,,,973,392,891,379,786,440,791,482,,,,
labeled-data,2025-03-18 12-58-10,img292.png,860,268,1014,220,851,277,797,291,719,392,687,447,639,445,630,435,,,,,850,464,826,497,,,979,393,906,367,795,417,790,483,,,982,349
labeled-data,2025-03-18 12-58-10,img295.png,870,252,,,842,279,804,284,732,387,698,448,630,437,,,,,,,846,465,822,497,,,970,393,908,339,786,416,,,,,,
labeled-data,2025-03-18 12-58-10,img297.png,873,254,990,190,857,266,798,287,727,383,699,446,637,448,634,426,,,,,846,464,828,497,,,975,393,924,319,795,434,795,484,,,,
labeled-data,2025-03-18 12-58-10,img303.png,888,184,979,124,849,235,806,268,749,367,717,439,632,441,,,,,,,857,466,831,497,,,,,,,791,410,794,475,821,458,,
labeled-data,2025-03-18 12-58-10,img305.png,875,201,987,104,855,229,800,267,739,370,709,438,630,438,,,,,,,857,465,834,500,,,,,926,280,800,424,786,477,,,,
labeled-data,2025-03-18 12-58-10,img309.png,878,162,951,78,858,222,795,281,746,374,708,440,633,438,,,,,,,844,465,832,499,,,986,207,929,266,793,423,789,490,,,,
labeled-data,2025-03-18 12-58-10,img312.png,873,180,955,78,851,221,798,277,748,360,718,434,633,435,,,,,,,859,467,831,494,,,993,193,926,267,803,441,786,477,,,,
labeled-data,2025-03-18 12-58-10,img313.png,873,181,957,78,849,221,797,277,747,364,704,444,630,439,,,,,,,850,469,818,497,,,988,201,939,256,810,435,791,479,,,,
labeled-data,2025-03-18 12-58-10,img315.png,861,171,,,849,224,798,281,746,374,716,439,632,436,,,,,,,843,460,813,493,,,988,204,933,241,792,412,793,475,,,,
labeled-data,2025-03-18 12-58-10,img316.png,858,190,935,69,856,213,803,273,747,365,716,435,643,447,635,429,,,,,856,464,810,489,,,982,198,919,262,806,432,784,472,,,,
labeled-data,2025-03-18 12-58-10,img322.png,844,186,,,841,214,789,295,750,368,713,442,635,439,,,,,,,849,466,811,491,,,991,216,934,249,795,409,789,472,,,,
labeled-data,2025-03-18 12-58-10,img327.png,827,184,,,821,236,787,294,735,382,708,445,633,435,,,,,,,842,466,814,493,,,976,208,916,249,797,419,791,475,,,,
labeled-data,2025-03-18 12-58-10,img330.png,827,196,847,63,823,228,783,290,737,377,704,448,633,440,,,,,,,848,466,821,497,,,981,215,920,264,814,432,792,479,,,,
labeled-data,2025-03-18 12-58-10,img335.png,864,156,,,845,226,764,311,737,374,710,441,630,441,,,,,,,842,464,820,500,,,,,902,251,804,429,773,473,,,,
labeled-data,2025-03-18 12-58-10,img339.png,897,168,1047,83,874,196,812,282,757,368,715,435,636,433,,,,,,,848,468,816,494,,,998,361,910,287,788,418,795,480,,,1011,221
labeled-data,2025-03-18 12-58-10,img344.png,898,160,1044,84,869,214,824,277,750,357,712,436,630,440,,,,,,,856,462,823,498,,,1002,361,918,278,806,435,775,478,,,1029,203
labeled-data,2025-03-18 12-58-10,img347.png,885,194,1030,149,859,235,817,278,748,370,719,434,643,439,,,,,,,849,468,824,500,,,,,1007,379,781,438,812,483,822,456,1020,217
labeled-data,2025-03-18 12-58-10,img348.png,881,190,1049,131,876,215,820,281,758,355,715,435,635,430,,,,,,,865,465,823,497,,,1010,376,929,312,792,436,782,479,,,1027,216
labeled-data,2025-03-18 12-58-10,img351.png,873,233,1025,214,850,253,811,277,735,388,701,443,633,440,,,,,,,842,463,821,497,,,982,384,921,348,781,428,792,480,,,,
labeled-data,2025-03-18 12-58-10,img357.png,872,248,,,846,269,784,297,732,381,699,443,635,441,,,,,,,852,465,811,490,,,979,390,918,341,780,424,795,484,820,457,,
labeled-data,2025-03-18 12-58-10,img358.png,872,247,1021,218,846,264,801,284,730,385,704,444,631,440,,,,,,,846,468,826,497,,,985,386,916,366,803,445,784,482,,,,
labeled-data,2025-03-18 12-58-10,img359.png,868,251,1026,220,857,263,790,291,732,382,703,442,633,440,,,,,,,847,464,825,496,,,995,385,927,364,798,445,789,479,,,,
labeled-data,2025-03-18 12-58-10,img368.png,871,261,1009,262,841,277,792,293,735,367,706,432,644,445,630,429,,,,,853,458,823,490,,,977,391,907,366,790,440,779,476,,,,
labeled-data,2025-03-18 12-58-10,img370.png,879,228,1021,157,866,250,807,282,736,374,714,434,635,444,,,,,,,847,466,832,499,,,983,388,934,345,795,444,790,482,,,1013,267
labeled-data,2025-03-18 12-58-10,img375.png,881,212,1004,134,862,250,798,283,737,374,713,442,634,435,,,,,,,845,463,826,497,,,991,388,917,337,785,421,798,475,,,1008,275
labeled-data,2025-03-18 12-58-10,img377.png,870,218,1002,128,851,253,808,274,742,366,708,442,633,439,,,,,,,847,463,828,496,,,999,387,930,334,791,447,792,483,,,985,283
labeled-data,2025-03-18 12-58-10,img380.png,884,203,1006,134,865,241,803,278,737,388,712,441,631,434,,,,,,,842,463,825,496,,,992,388,898,320,780,422,794,477,,,991,281
labeled-data,2025-03-18 12-58-10,img382.png,890,180,980,126,841,235,788,278,732,371,706,448,636,442,,,,,,,848,464,823,495,,,977,374,914,321,801,442,784,477,,,,
labeled-data,2025-03-18 12-58-10,img387.png,876,212,972,179,858,233,781,284,733,366,698,448,634,437,,,,,,,849,466,831,504,,,981,353,902,317,801,438,786,477,,,986,249
labeled-data,2025-03-18 12-58-10,img392.png,872,220,961,179,850,239,788,266,734,364,705,441,635,447,634,428,,,,,842,468,829,496,,,962,275,918,311,808,429,789,480,,,,
labeled-data,2025-03-18 12-58-10,img396.png,862,211,945,177,859,227,790,263,731,361,698,442,630,443,630,427,,,,,849,466,825,492,,,967,255,907,302,799,433,781,481,,,,
labeled-data,2025-03-18 12-58-10,img403.png,853,205,937,131,846,219,779,266,729,377,697,449,635,448,636,429,,,,,840,466,826,495,,,959,293,904,285,790,446,782,478,,,,
labeled-data,2025-03-18 12-58-10,img404.png,848,208,933,132,844,221,779,266,728,374,690,447,637,448,635,430,,,,,843,463,826,500,,,959,292,899,288,802,445,784,478,,,,
labeled-data,2025-03-18 12-58-10,img405.png,863,177,957,112,844,215,788,261,740,373,702,447,625,440,,,,,,,838,463,815,491,,,963,292,899,285,787,420,784,478,,,,
labeled-data,2025-03-18 12-58-10,img407.png,855,184,956,110,846,209,786,264,736,366,699,450,630,441,633,427,,,,,842,464,816,494,,,960,298,897,291,790,433,782,477,,,934,229
labeled-data,2025-03-18 12-58-10,img409.png,849,199,957,111,844,213,772,284,727,383,693,448,641,445,630,434,,,,,841,468,824,496,,,966,300,907,278,800,434,782,478,,,,
labeled-data,2025-03-18 12-58-10,img411.png,867,158,959,92,837,214,782,271,735,371,693,448,638,445,632,429,,,,,842,466,817,492,,,957,293,913,264,783,414,786,476,,,,
