rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,ai4,img057.png,551,387,449,491,610,361,712,332,762,420,769,483,713,540,592,580,440,613,652,455,626,533,798,538,590,476,,,,,807,431,815,527,674,531,565,516
labeled-data,ai4,img058.png,546,390,432,507,609,355,711,339,758,407,773,479,719,543,601,585,460,614,654,454,629,534,797,533,597,488,,,,,801,431,815,526,679,526,566,514
labeled-data,ai4,img062.png,494,394,379,501,550,358,644,319,730,379,759,457,741,543,632,603,497,613,641,445,635,532,,,551,476,463,515,,,,,,,681,521,563,515
labeled-data,ai4,img064.png,480,386,372,491,549,361,636,320,720,367,774,467,779,526,692,580,535,619,616,442,640,533,,,519,482,460,516,,,,,,,684,522,495,515
labeled-data,ai4,img074.png,444,393,334,520,535,356,617,332,711,363,775,452,865,485,929,556,924,660,642,462,636,533,,,494,505,458,517,,,,,,,688,511,453,541
labeled-data,ai4,img075.png,448,396,327,529,514,364,628,332,723,377,777,450,873,496,931,569,922,665,628,442,638,532,,,513,485,455,516,,,,,,,690,506,451,544
labeled-data,ai4,img079.png,441,390,323,520,504,353,611,325,696,371,757,447,876,477,958,550,986,662,650,448,641,530,,,521,492,454,516,,,,,,,687,499,450,543
labeled-data,ai4,img081.png,471,370,326,451,548,343,634,331,713,391,768,455,875,493,949,554,980,658,646,452,637,530,,,508,493,457,514,,,,,,,692,506,451,543
labeled-data,ai4,img082.png,484,358,333,434,554,340,640,328,715,387,769,463,876,493,949,554,979,652,653,446,640,529,,,515,489,456,514,,,,,,,695,506,449,542
labeled-data,ai4,img083.png,487,349,339,411,541,342,623,324,699,366,776,461,870,492,954,546,979,656,,,,,629,530,,,454,545,495,494,646,449,693,510,,,457,515
labeled-data,ai4,img085.png,496,341,339,369,570,336,658,334,718,389,772,461,877,496,946,555,979,652,648,446,640,530,,,514,480,458,514,,,,,,,697,502,452,541
labeled-data,ai4,img086.png,496,337,338,359,573,332,657,329,717,392,767,462,870,503,923,563,964,641,643,443,646,529,,,511,472,456,514,,,,,,,698,499,454,540
labeled-data,ai4,img088.png,478,312,328,340,558,309,643,323,692,366,742,439,843,445,898,550,956,644,630,435,641,528,603,494,492,475,431,467,,,,,,,691,488,454,540
labeled-data,ai4,img095.png,431,394,348,545,485,347,562,305,643,326,734,439,803,457,882,495,957,490,609,419,566,525,582,496,502,494,410,538,,,,,,,621,502,436,531
labeled-data,ai4,img098.png,438,397,333,546,513,346,599,317,679,373,736,441,822,470,883,519,945,599,612,452,557,528,,,503,493,418,535,,,,,,,618,511,434,556
labeled-data,ai4,img099.png,443,399,327,550,515,348,604,317,679,373,738,442,828,474,889,530,949,616,609,460,564,526,,,496,514,418,535,,,,,,,625,510,433,564
labeled-data,ai4,img104.png,443,377,338,526,515,339,597,318,672,359,731,447,823,470,897,531,941,626,615,447,575,528,,,492,514,425,531,,,,,,,627,507,426,569
labeled-data,ai4,img111.png,419,421,365,589,479,381,533,339,605,320,723,434,825,469,904,523,909,609,628,442,565,529,,,492,524,,,,,,,,,619,513,468,591
labeled-data,ai4,img113.png,421,432,322,606,496,367,571,333,641,358,706,424,796,445,875,493,912,576,608,466,565,531,,,479,529,,,,,,,,,610,522,437,589
labeled-data,ai4,img114.png,398,450,303,616,460,388,521,347,586,328,695,424,772,441,856,483,913,541,630,447,566,533,,,534,508,,,,,,,,,618,510,443,589
labeled-data,ai4,img122.png,392,442,282,619,450,401,526,355,588,342,690,427,770,443,850,474,904,523,634,437,581,533,,,456,567,369,602,,,,,,,614,515,379,629
labeled-data,ai4,img127.png,426,408,288,542,473,369,554,338,631,363,694,432,778,449,855,475,903,520,633,466,583,532,,,451,566,364,594,,,,,,,621,508,378,635
labeled-data,ai4,img129.png,422,402,314,544,477,364,552,332,615,351,690,437,758,449,845,472,905,522,633,450,577,529,,,448,565,370,598,,,,,,,616,509,384,630
labeled-data,ai4,img133.png,453,420,465,626,499,370,544,333,608,343,680,435,768,454,850,473,903,520,628,458,585,529,,,548,510,377,589,386,522,,,,,612,523,548,597
labeled-data,ai4,img136.png,483,423,521,601,524,368,561,331,605,338,670,442,772,452,855,472,907,523,626,454,587,529,,,566,515,374,593,405,523,,,,,612,520,550,609
labeled-data,ai4,img145.png,678,435,831,583,625,408,574,386,552,355,,,769,456,821,468,877,496,,,,,468,526,,,608,603,567,521,472,446,494,506,,,714,586
labeled-data,ai4,img149.png,769,432,895,602,713,395,660,347,605,321,,,,,,,,,,,,,515,490,,,726,593,681,530,552,407,498,446,,,738,563
labeled-data,ai4,img155.png,841,456,919,644,768,406,705,363,637,342,521,435,483,397,483,334,532,308,,,,,651,572,,,783,595,753,543,609,464,610,548,,,,
labeled-data,ai4,img157.png,828,440,906,648,766,397,712,361,644,343,532,425,491,369,484,317,541,324,,,,,650,571,,,839,643,769,573,616,486,611,548,,,,
labeled-data,ai4,img159.png,841,466,938,655,784,409,739,368,681,336,559,430,508,381,500,328,547,281,,,,,646,570,,,838,647,769,578,620,465,613,542,,,,
labeled-data,ai4,img163.png,849,460,970,649,786,415,740,377,699,358,,,619,438,534,422,476,451,,,,,648,566,,,837,643,775,583,641,471,628,534,,,,
labeled-data,ai4,img167.png,844,454,990,642,786,415,740,377,699,358,,,620,443,548,431,504,451,,,,,646,565,,,838,642,780,584,636,466,627,533,,,,
labeled-data,ai4,img169.png,847,445,991,604,799,416,758,388,711,353,582,491,621,445,506,451,,,,,,,646,566,,,842,644,774,572,645,471,628,529,,,910,623
labeled-data,ai4,img176.png,835,397,1016,431,788,395,740,380,691,366,636,409,617,458,510,449,,,,,,,644,561,897,546,839,633,789,567,641,474,628,528,,,911,621
labeled-data,ai4,img178.png,826,390,1025,429,771,381,724,364,672,369,,,617,456,508,450,,,,,,,642,560,904,543,835,632,795,566,643,463,625,526,,,912,621
labeled-data,ai4,img181.png,823,389,1022,423,770,380,729,365,681,373,,,620,458,513,452,,,,,,,644,559,901,545,838,634,792,563,643,466,623,528,,,910,616
labeled-data,ai4,img186.png,825,399,1015,498,782,387,735,367,687,361,,,615,462,508,451,,,,,,,641,563,895,565,840,635,787,568,634,470,625,527,,,910,622
