rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 6 FR1 10-02-25,img09820.png,899,453,1031,529,837,360,751,300,670,395,642,500,541,518,442,555,,,,,,,806,588,,,,,,,754,486,771,561,,,,
labeled-data,RAT 6 FR1 10-02-25,img09914.png,,,,,958,342,802,338,686,451,591,578,506,553,435,561,,,,,876,628,850,700,,,,,,,833,573,777,664,,,,
labeled-data,RAT 6 FR1 10-02-25,img11042.png,902,441,1015,536,852,354,749,310,657,400,592,501,495,484,424,510,438,585,,,,,801,558,,,,,,,765,478,741,540,,,,
labeled-data,RAT 6 FR1 10-02-25,img12222.png,907,415,1093,484,859,349,769,334,697,387,623,481,539,490,446,498,396,566,,,,,733,574,928,559,836,643,803,548,728,484,715,537,,,927,630
labeled-data,RAT 6 FR1 10-02-25,img12254.png,887,438,975,602,843,364,769,328,687,388,629,481,551,503,467,486,398,563,,,,,670,580,,,823,625,780,539,706,476,691,539,,,928,632
labeled-data,RAT 6 FR1 10-02-25,img12406.png,441,443,314,612,555,388,638,348,741,371,,,,,,,,,787,505,828,574,640,583,575,587,575,645,,,,,,,781,550,511,672
labeled-data,RAT 6 FR1 10-02-25,img12579.png,929,474,1095,595,829,459,714,371,565,411,,,496,369,373,482,,,,,,,510,608,,,857,700,806,608,554,527,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img12760.png,407,443,356,624,515,361,619,356,623,481,576,644,310,693,51,694,,,506,504,,,,,469,586,,,,,740,501,,,,,421,622
labeled-data,RAT 6 FR1 10-02-25,img12823.png,,,,,,,452,333,499,432,513,578,416,667,263,685,129,627,359,469,,,,,,,,,,,559,428,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img12867.png,,,,,401,351,444,428,477,526,485,616,408,680,247,713,109,692,336,505,366,595,,,,,,,,,536,438,,,412,601,,
labeled-data,RAT 6 FR1 10-02-25,img13078.png,,,,,449,295,381,399,385,518,413,642,374,712,,,,,323,462,537,589,,,,,,,,,556,458,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img13192.png,,,,,445,278,420,391,414,521,415,669,379,715,,,,,317,446,,,539,591,,,,,,,573,450,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img13205.png,,,,,465,288,445,391,436,524,415,673,388,716,,,,,336,462,,,,,,,542,590,,,580,462,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img13653.png,,,,,,,,,,,,,530,485,,,,,766,523,737,606,606,606,801,253,715,57,670,183,592,512,611,581,703,586,770,160
labeled-data,RAT 6 FR1 10-02-25,img13920.png,391,328,,,467,353,616,343,722,513,814,631,966,577,911,499,,,546,548,542,659,,,412,530,,,,,,,,,586,650,357,662
labeled-data,RAT 6 FR1 10-02-25,img14352.png,888,401,1067,424,815,352,719,330,634,405,,,,,,,,,,,,,681,601,,,888,653,833,576,679,494,685,569,,,922,608
labeled-data,RAT 6 FR1 10-02-25,img14682.png,902,461,1017,522,843,369,740,307,645,388,608,501,500,536,396,573,,,,,,,826,579,,,,,,,746,466,756,555,,,,
labeled-data,RAT 6 FR1 10-02-25,img15544.png,,,,,,,713,336,558,436,481,530,394,531,,,,,,,,,693,559,,,,,,,678,488,654,550,,,,
labeled-data,RAT 6 FR1 10-02-25,img15581.png,812,366,,,709,323,606,344,551,427,495,528,401,537,375,504,,,,,,,703,561,,,834,543,809,512,709,468,640,547,,,,
labeled-data,RAT 6 FR1 10-02-25,img15800.png,875,395,987,525,787,338,663,311,565,388,490,509,424,532,371,508,,,,,,,698,565,,,,,773,497,679,469,641,537,,,,
labeled-data,RAT 6 FR1 10-02-25,img16865.png,,,,,,,857,278,728,434,637,599,480,597,474,547,437,504,,,,,852,710,,,,,,,876,578,786,669,,,898,625
labeled-data,RAT 6 FR1 10-02-25,img16927.png,,,,,895,288,780,402,730,564,647,685,504,703,426,685,,,,,,,999,714,,,,,,,979,593,900,701,,,,
labeled-data,RAT 6 FR1 10-02-25,img16969.png,,,,,934,277,797,377,741,537,664,686,530,705,420,680,,,,,,,1025,717,,,,,,,1000,590,914,707,,,,
labeled-data,RAT 6 FR1 10-02-25,img16992.png,,,,,929,271,835,411,762,546,686,675,471,689,,,,,,,,,987,716,,,,,,,996,584,916,705,,,,
labeled-data,RAT 6 FR1 10-02-25,img17289.png,955,384,,,857,345,735,387,667,535,589,634,451,708,,,,,,,,,900,703,,,,,,,920,559,818,682,,,,
labeled-data,RAT 6 FR1 10-02-25,img17396.png,899,413,1017,540,835,332,706,343,646,426,607,537,466,593,417,704,,,,,,,799,557,,,,,,,781,463,733,547,,,,
labeled-data,RAT 6 FR1 10-02-25,img17440.png,891,419,1008,532,833,329,720,324,647,418,603,536,487,586,409,703,,,,,,,785,555,,,894,536,822,488,763,499,735,550,,,,
labeled-data,RAT 6 FR1 10-02-25,img18085.png,952,347,1084,462,855,317,719,319,662,431,645,524,554,497,465,488,377,544,,,855,569,791,653,,,1011,503,922,496,752,507,773,598,,,,
labeled-data,RAT 6 FR1 10-02-25,img18547.png,901,463,1030,538,835,343,700,325,641,425,586,523,474,536,375,537,,,,,,,821,594,,,,,,,776,493,752,571,,,,
labeled-data,RAT 6 FR1 10-02-25,img19357.png,895,487,,,832,347,692,315,621,411,578,537,437,578,,,,,,,,,808,593,,,,,,,783,493,732,570,,,,
labeled-data,RAT 6 FR1 10-02-25,img19519.png,890,433,1024,526,832,336,703,318,638,414,575,520,490,524,419,606,,,,,,,807,594,,,,,,,746,480,730,566,,,,
labeled-data,RAT 6 FR1 10-02-25,img20523.png,934,462,1063,580,826,381,677,357,593,436,536,534,516,496,454,483,,,,,,,713,655,,,989,637,869,619,685,521,675,612,,,,
labeled-data,RAT 6 FR1 10-02-25,img21004.png,899,467,,,831,429,739,318,631,434,604,532,497,568,370,605,,,,,,,803,579,,,,,,,734,469,752,568,,,,
labeled-data,RAT 6 FR1 10-02-25,img21206.png,926,464,1098,472,837,368,705,363,638,464,566,529,460,527,388,586,,,,,,,790,644,,,920,654,828,588,767,518,770,603,,,,
labeled-data,RAT 6 FR1 10-02-25,img21364.png,910,396,,,814,355,666,357,595,463,550,564,481,509,416,540,370,616,,,,,763,650,,,968,532,908,544,770,536,715,623,,,,
labeled-data,RAT 6 FR1 10-02-25,img21850.png,905,413,1026,525,843,326,715,316,657,415,609,509,518,487,437,511,380,596,,,801,536,780,597,,,,,,,754,473,756,558,,,,
labeled-data,RAT 6 FR1 10-02-25,img22136.png,872,379,1013,459,787,313,672,330,626,408,585,498,472,506,400,567,340,650,,,,,763,567,,,926,522,822,510,728,475,699,546,,,,
labeled-data,RAT 6 FR1 10-02-25,img22644.png,912,385,,,808,332,693,375,629,479,563,588,429,596,326,682,,,,,837,604,828,689,,,1001,538,935,512,814,557,751,660,,,,
labeled-data,RAT 6 FR1 10-02-25,img22751.png,888,461,1001,533,845,345,703,315,631,434,579,556,469,565,360,619,327,711,,,,,825,593,,,,,,,788,492,744,581,,,,
labeled-data,RAT 6 FR1 10-02-25,img23035.png,,,,,,,906,280,707,484,619,634,474,710,,,,,,,876,637,802,676,,,,,,,838,555,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img23044.png,988,386,,,903,333,763,341,669,468,583,618,409,714,,,,,,,884,636,811,680,,,1076,660,1004,571,843,553,773,648,,,,
labeled-data,RAT 6 FR1 10-02-25,img23109.png,925,403,,,900,418,740,350,602,475,530,628,398,704,,,,,,,,,788,695,,,961,668,931,572,779,552,728,683,,,,
labeled-data,RAT 6 FR1 10-02-25,img23132.png,916,402,,,836,350,711,370,618,482,529,635,377,716,,,,,,,,,809,698,,,,,966,537,826,550,732,685,,,,
labeled-data,RAT 6 FR1 10-02-25,img23616.png,879,461,998,520,804,314,672,339,627,438,582,525,482,510,392,580,337,679,,,,,795,581,,,,,,,755,467,733,557,,,,
labeled-data,RAT 6 FR1 10-02-25,img24213.png,906,403,,,857,406,735,351,637,509,554,639,419,648,,,,,,,,,844,662,,,995,535,945,488,827,527,781,653,,,,
labeled-data,RAT 6 FR1 10-02-25,img24745.png,944,402,,,837,357,713,328,615,410,557,539,423,557,346,660,,,,,,,775,644,,,969,594,886,557,736,514,713,617,,,,
labeled-data,RAT 6 FR1 10-02-25,img24755.png,963,424,,,890,409,747,330,613,434,561,541,437,549,342,662,,,,,,,763,638,,,972,593,882,544,742,505,714,611,,,,
labeled-data,RAT 6 FR1 10-02-25,img25021.png,911,377,,,849,379,739,323,600,457,558,544,488,494,,,,,,,,,716,619,,,894,633,859,536,712,516,673,596,,,931,531
labeled-data,RAT 6 FR1 10-02-25,img26243.png,940,458,1124,542,857,358,738,350,661,424,600,502,490,518,400,513,448,493,,,,,763,615,,,925,668,847,595,736,511,716,584,,,,
labeled-data,RAT 6 FR1 10-02-25,img26388.png,903,396,1001,514,759,348,646,405,590,515,495,577,354,575,,,,,,,,,819,669,,,,,,,799,529,740,653,,,,
labeled-data,RAT 6 FR1 10-02-25,img26755.png,886,468,1027,539,870,367,801,297,699,363,650,471,537,484,445,489,371,553,,,,,763,575,,,,,,,768,473,751,539,,,,
labeled-data,RAT 6 FR1 10-02-25,img26911.png,854,176,958,76,776,227,722,300,692,393,652,485,564,485,453,492,375,554,827,445,855,526,767,578,,,947,286,873,281,756,453,749,540,805,511,,
labeled-data,RAT 6 FR1 10-02-25,img27252.png,875,388,1059,510,796,339,694,330,623,411,631,501,558,486,472,494,392,524,,,,,,,,,,,,,701,498,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img27565.png,599,422,,,747,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img27667.png,862,407,,,745,338,583,344,522,460,466,582,333,670,630,714,719,658,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img27951.png,825,366,717,330,575,328,511,455,466,590,364,617,241,650,179,716,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img27955.png,819,418,,,752,385,636,309,520,469,463,583,351,614,202,677,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img27995.png,,,,,,,602,314,539,421,472,571,327,618,201,693,,,,,,,711,596,,,,,,,710,503,665,592,,,,
labeled-data,RAT 6 FR1 10-02-25,img28305.png,932,492,,,816,379,673,343,562,429,454,546,323,595,223,688,,,,,,,719,607,,,,,,,720,493,659,592,,,,
labeled-data,RAT 6 FR1 10-02-25,img28403.png,919,414,1041,515,802,364,663,343,572,419,466,534,330,589,213,698,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img28872.png,923,382,1090,414,829,339,709,347,620,429,583,504,481,479,379,520,301,603,,,,,,,,,,,,,753,503,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29088.png,,,,,,,,,,,,,381,504,,,,,,,,,955,544,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29097.png,,,,,,,,,,,612,577,412,438,293,555,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29111.png,,,,,840,389,802,488,752,605,677,673,532,572,444,471,373,487,679,501,,,,,,,,,,,925,557,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29212.png,822,394,,,782,408,762,494,738,619,642,686,479,707,331,714,,,664,513,,,,,,,,,,,904,532,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29519.png,811,476,878,574,693,411,536,409,441,480,350,552,324,468,423,444,,,,,,,541,677,,,,,,,520,577,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29561.png,774,462,838,542,650,421,482,466,385,564,275,658,97,610,172,523,335,591,,,,,,,,,,,,,506,634,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29620.png,,,,,,,648,423,400,603,285,684,55,631,138,558,319,610,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img29678.png,667,421,804,489,527,388,424,471,350,607,224,714,44,637,180,574,325,603,,,,,609,703,,,,,,,605,593,536,707,,,,
labeled-data,RAT 6 FR1 10-02-25,img29764.png,,,,,746,376,668,474,599,591,489,653,316,643,228,717,,,,,,,875,699,,,,,,,844,587,784,714,,,,
labeled-data,RAT 6 FR1 10-02-25,img42359.png,526,387,625,469,450,371,352,345,293,425,364,530,537,592,763,641,976,664,247,533,275,604,470,553,,,,,,,433,436,,,314,593,,
labeled-data,RAT 6 FR1 10-02-25,img42484.png,,,467,156,,,,,,,719,489,825,450,770,462,,,,,637,577,543,550,,,467,463,,,,,583,537,,,512,438
labeled-data,RAT 6 FR1 10-02-25,img43090.png,728,404,,,668,386,582,306,442,422,368,511,285,552,496,620,,,,,,,586,567,,,655,567,612,502,547,457,539,564,,,,
labeled-data,RAT 6 FR1 10-02-25,img43392.png,996,322,1221,377,845,332,661,366,588,487,500,581,406,544,317,582,,,,,783,618,777,703,,,1159,521,992,539,747,564,695,659,,,,
labeled-data,RAT 6 FR1 10-02-25,img43419.png,996,493,1109,603,892,462,758,389,623,450,511,584,397,561,324,562,267,639,,,,,759,696,,,,,982,694,761,557,690,665,,,,
labeled-data,RAT 6 FR1 10-02-25,img43520.png,,,,,,,818,324,626,468,539,580,414,592,331,559,,,,,,,757,700,,,1016,550,957,463,769,560,713,659,,,922,535
labeled-data,RAT 6 FR1 10-02-25,img43534.png,927,324,1045,430,815,310,711,382,646,508,583,625,452,641,329,635,304,582,,,,,928,675,,,991,522,948,471,871,543,830,654,,,918,530
labeled-data,RAT 6 FR1 10-02-25,img43596.png,1008,507,1176,705,903,414,750,358,646,437,555,538,433,533,334,531,325,615,,,776,621,730,686,,,990,698,905,641,751,555,674,648,,,,
labeled-data,RAT 6 FR1 10-02-25,img43702.png,,,,,894,340,759,389,651,486,542,581,448,574,382,546,333,559,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img43706.png,,,,,,,928,342,931,547,805,663,600,579,452,485,293,499,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 6 FR1 10-02-25,img43868.png,,,,,758,319,769,417,770,531,745,642,693,714,,,,,652,493,679,605,846,607,,,,,,,879,481,824,622,,,,
