rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
labeled-data,RAT 8 FR1 10-02-25,img04834.png,1001,492,1182,485,880,413,715,391,619,507,556,645,339,714,,,,,,,,,,,,,,,996,684,785,604,749,709,,,,
labeled-data,RAT 8 FR1 10-02-25,img05229.png,971,285,1095,417,808,278,697,377,694,550,673,714,,,,,,,,,,,1000,714,,,1068,451,983,451,933,567,912,712,,,,
labeled-data,RAT 8 FR1 10-02-25,img05345.png,978,477,1110,713,865,388,718,351,611,442,514,583,409,656,312,716,,,,,,,729,713,,,926,713,850,646,716,575,672,673,,,,
labeled-data,RAT 8 FR1 10-02-25,img05371.png,966,284,1191,411,803,283,636,342,577,468,535,593,418,639,321,714,,,765,555,773,626,723,716,,,1005,534,902,473,691,565,675,667,712,623,,
labeled-data,RAT 8 FR1 10-02-25,img05394.png,878,158,1192,148,746,227,617,330,569,477,536,609,410,648,327,711,,,767,535,787,628,720,719,,,980,301,876,311,684,574,675,679,,,,
labeled-data,RAT 8 FR1 10-02-25,img05465.png,1000,506,1178,491,882,460,754,394,622,460,527,610,440,660,338,712,,,,,,,690,712,,,,,1009,711,715,594,679,683,,,,
labeled-data,RAT 8 FR1 10-02-25,img05503.png,287,470,201,603,460,393,637,373,756,465,826,533,740,427,,,,,629,582,599,708,,,391,636,,,,,,,,,664,661,,
labeled-data,RAT 8 FR1 10-02-25,img05616.png,,,,,,,359,329,356,525,414,622,631,715,878,692,1004,650,,,,,485,589,,,,,,,481,482,456,600,,,,
labeled-data,RAT 8 FR1 10-02-25,img05648.png,582,175,515,50,527,279,466,391,421,503,391,631,475,717,,,,,330,451,304,595,542,570,,,,,,,550,460,485,581,345,600,,
labeled-data,RAT 8 FR1 10-02-25,img05729.png,,,,,,,371,340,388,528,424,630,518,706,,,,,275,477,311,599,495,579,,,,,,,484,471,468,587,337,604,,
labeled-data,RAT 8 FR1 10-02-25,img05796.png,858,347,933,423,751,312,651,347,591,434,557,552,483,619,460,711,,,,,,,753,552,,,,,,,760,465,679,546,,,,
labeled-data,RAT 8 FR1 10-02-25,img05900.png,910,305,1047,438,782,256,653,301,594,421,572,543,518,604,475,690,,,,,,,817,566,,,892,489,822,426,738,459,733,560,,,,
labeled-data,RAT 8 FR1 10-02-25,img05997.png,950,293,1164,406,862,317,756,294,,,661,528,525,576,474,692,,,,,861,606,730,636,,,1001,518,885,469,718,505,726,592,818,585,1051,460
labeled-data,RAT 8 FR1 10-02-25,img06178.png,1035,394,,,895,310,802,433,741,594,674,715,,,405,716,505,643,,,,,,,,,,,,,989,585,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img06207.png,,,,,,,850,345,756,641,,,412,699,498,627,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img06262.png,,,,,866,348,800,477,730,636,,,397,712,457,640,493,691,,,,,,,,,,,,,991,610,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img06521.png,817,385,971,600,725,324,584,341,517,436,462,550,341,554,215,606,125,688,,,684,642,576,688,845,581,804,683,729,572,597,555,567,632,640,612,912,647
labeled-data,RAT 8 FR1 10-02-25,img06571.png,995,518,1020,652,899,416,760,354,625,439,503,578,393,555,276,589,164,643,,,,,727,709,,,1006,710,932,654,765,593,677,667,,,,
labeled-data,RAT 8 FR1 10-02-25,img06860.png,168,486,41,658,302,399,425,339,524,388,,,,,,,,,519,477,548,622,432,611,330,636,,,,,,,475,578,537,586,,
labeled-data,RAT 8 FR1 10-02-25,img07628.png,990,426,1057,570,877,355,699,360,622,477,578,593,445,583,306,618,162,690,,,864,644,712,716,,,1009,606,955,555,757,586,675,673,781,635,,
labeled-data,RAT 8 FR1 10-02-25,img07670.png,,,,,,,882,374,688,559,572,700,284,708,,,,,,,,,924,715,,,,,,,899,581,842,715,,,,
labeled-data,RAT 8 FR1 10-02-25,img07813.png,1022,89,1176,3,914,186,813,287,715,475,622,703,,,,,,,,,,,945,716,,,,,1153,242,936,585,843,713,,,,
labeled-data,RAT 8 FR1 10-02-25,img07982.png,,,,,,,885,374,705,609,,,248,712,,,,,,,,,934,715,,,,,,,905,589,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img08216.png,946,449,969,551,817,357,746,464,740,628,691,710,,,,,,,,,,,,,,,1024,564,965,585,936,526,881,707,,,,
labeled-data,RAT 8 FR1 10-02-25,img08304.png,440,439,345,595,527,412,689,339,822,471,860,622,811,707,,,,,690,550,706,688,,,546,549,,,,,,,,,751,657,541,615
labeled-data,RAT 8 FR1 10-02-25,img08305.png,432,439,341,589,522,408,697,343,816,469,857,605,813,711,,,,,676,514,693,629,,,511,537,,,,,,,,,739,623,542,617
labeled-data,RAT 8 FR1 10-02-25,img08520.png,,,,,,,806,324,710,458,643,587,553,648,564,712,,,,,,,814,578,,,,,,,820,485,776,578,,,,
labeled-data,RAT 8 FR1 10-02-25,img08728.png,951,440,1183,404,869,385,733,382,672,466,623,557,514,554,424,590,385,698,,,,,800,682,,,,,938,662,740,545,781,637,,,,
labeled-data,RAT 8 FR1 10-02-25,img09219.png,977,159,,,875,205,671,330,593,499,510,641,251,704,380,621,,,,,774,642,768,706,,,1116,371,943,310,744,562,721,684,,,1069,412
labeled-data,RAT 8 FR1 10-02-25,img09372.png,879,409,1100,495,776,369,632,358,554,445,513,584,388,608,272,684,,,,,,,650,693,882,602,771,715,761,635,626,582,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img09610.png,538,153,578,8,543,283,546,402,566,508,549,604,425,603,303,645,252,716,744,498,798,611,777,692,,,708,114,725,186,720,550,708,645,,,,
labeled-data,RAT 8 FR1 10-02-25,img09723.png,898,142,894,57,849,242,827,341,830,441,855,546,850,667,703,718,470,645,760,418,809,546,,,,,,,,,936,403,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img09727.png,898,138,911,53,854,238,828,336,829,434,854,550,843,669,664,718,466,637,763,423,806,550,925,510,,,,,,,932,391,899,524,,,,
labeled-data,RAT 8 FR1 10-02-25,img09856.png,,,,,808,307,814,387,866,495,994,609,1003,710,,,,,740,544,769,653,,,711,453,,,,,,,,,829,652,,
labeled-data,RAT 8 FR1 10-02-25,img09903.png,,,,,785,330,834,401,889,515,987,621,1001,708,,,,,712,518,770,655,,,,,,,,,,,,,820,646,,
labeled-data,RAT 8 FR1 10-02-25,img10010.png,628,397,570,559,704,343,836,354,873,449,872,584,797,712,,,,,715,480,740,585,,,676,526,,,,,,,,,772,595,634,574
labeled-data,RAT 8 FR1 10-02-25,img10082.png,776,139,,,843,240,891,370,885,476,904,608,942,715,881,687,870,719,716,485,666,587,,,712,246,638,222,,,,,,,753,578,646,190
labeled-data,RAT 8 FR1 10-02-25,img10359.png,874,443,,,775,391,589,336,474,432,430,548,263,575,283,537,403,509,,,,,597,671,,,787,637,786,568,591,545,561,625,,,,
labeled-data,RAT 8 FR1 10-02-25,img10419.png,922,398,1099,468,849,411,699,330,537,480,498,577,295,565,343,518,411,507,,,,,588,666,,,900,704,834,561,602,539,575,631,,,,
labeled-data,RAT 8 FR1 10-02-25,img10695.png,,,,,,,896,324,1043,518,973,700,,,,,,,833,536,808,697,,,728,476,,,,,,,,,863,697,723,604
labeled-data,RAT 8 FR1 10-02-25,img10734.png,719,435,,,833,335,973,378,1040,505,997,707,,,,,,,815,570,787,684,,,742,583,,,,,,,,,869,699,695,641
labeled-data,RAT 8 FR1 10-02-25,img10793.png,643,433,593,617,764,358,921,363,1020,546,,,658,715,462,647,,,793,447,759,562,,,738,585,,,,,,,,,811,614,723,645
labeled-data,RAT 8 FR1 10-02-25,img11052.png,,,,,,,811,341,610,513,519,642,387,658,284,712,,,,,,,811,665,,,,,,,794,535,753,660,,,,
labeled-data,RAT 8 FR1 10-02-25,img11454.png,,,,,,,,,,,572,601,387,623,295,709,,,,,814,620,761,687,884,238,769,173,698,200,708,566,717,649,770,610,840,202
labeled-data,RAT 8 FR1 10-02-25,img11642.png,922,423,,,807,356,665,395,593,520,498,647,375,620,307,714,,,,,,,793,697,,,967,604,884,571,824,540,716,672,,,974,529
labeled-data,RAT 8 FR1 10-02-25,img11807.png,1019,487,,,933,479,783,383,629,509,591,608,473,620,342,658,,,,,,,780,711,,,,,,,702,584,738,684,,,,
labeled-data,RAT 8 FR1 10-02-25,img11949.png,974,464,1045,692,861,357,696,335,590,451,521,602,422,596,347,641,307,712,,,,,787,708,,,936,698,871,616,755,550,729,667,,,,
labeled-data,RAT 8 FR1 10-02-25,img11951.png,971,468,1032,712,894,383,759,320,615,410,547,582,429,598,331,677,,,,,,,780,704,,,934,705,863,616,757,522,715,621,,,,
labeled-data,RAT 8 FR1 10-02-25,img11965.png,963,463,1004,691,867,386,736,315,603,368,486,580,417,598,350,653,319,708,,,692,633,667,538,,,881,694,824,602,694,462,626,560,637,617,,
labeled-data,RAT 8 FR1 10-02-25,img11970.png,983,463,,,891,419,753,323,561,413,458,580,370,628,,,,,,,680,629,713,512,,,887,696,841,570,637,456,,,631,617,,
labeled-data,RAT 8 FR1 10-02-25,img12236.png,973,443,1111,583,870,369,729,356,655,522,613,685,,,,,,,,,,,879,688,,,955,639,907,582,872,524,798,677,,,,
labeled-data,RAT 8 FR1 10-02-25,img12555.png,,,,,,,866,378,677,568,573,711,,,,,,,,,,,850,717,,,,,,,854,573,803,705,,,,
labeled-data,RAT 8 FR1 10-02-25,img12904.png,972,350,1184,468,867,326,701,324,621,490,,,,,,,,,,,,,847,714,,,1055,537,923,542,832,572,791,700,,,,
labeled-data,RAT 8 FR1 10-02-25,img13136.png,,,,,,,865,359,669,536,562,710,,,,,,,,,,,853,716,,,,,,,845,595,801,708,,,,
labeled-data,RAT 8 FR1 10-02-25,img13431.png,940,408,1036,536,835,333,708,389,650,514,593,656,508,712,,,,,,,,,867,670,,,948,595,919,554,885,521,806,665,,,,
labeled-data,RAT 8 FR1 10-02-25,img14521.png,922,416,1035,540,816,363,686,393,641,522,570,673,431,659,306,714,,,,,,,879,715,,,996,632,913,580,850,534,779,689,,,,
labeled-data,RAT 8 FR1 10-02-25,img14633.png,964,468,1100,565,876,403,718,356,623,494,571,660,419,677,305,716,,,,,,,858,659,,,942,643,878,608,827,508,781,652,,,,
labeled-data,RAT 8 FR1 10-02-25,img14653.png,1017,520,,,910,466,773,354,624,515,573,660,445,675,314,709,,,,,,,848,664,,,940,646,882,608,819,578,780,660,,,,
labeled-data,RAT 8 FR1 10-02-25,img14827.png,,,977,128,,,,,,,585,608,400,632,303,708,,,833,547,879,626,833,689,947,414,904,449,823,442,766,578,742,669,802,612,943,451
labeled-data,RAT 8 FR1 10-02-25,img15284.png,1011,423,,,878,352,776,422,696,553,588,702,414,669,301,713,,,,,,,,,,,,,,,939,615,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img15441.png,,,,,,,833,337,694,598,,,393,696,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img15809.png,926,453,,,844,424,726,361,665,541,592,698,419,672,259,711,,,,,,,830,671,,,905,601,869,546,807,565,769,665,,,,
labeled-data,RAT 8 FR1 10-02-25,img15956.png,954,438,1040,547,817,370,675,406,583,533,497,640,339,644,235,708,,,,,,,783,711,,,,,,,819,590,705,700,,,,
labeled-data,RAT 8 FR1 10-02-25,img16271.png,1003,319,1208,440,874,313,712,353,679,453,650,561,522,555,393,563,274,629,,,927,640,751,684,,,1042,564,921,524,738,553,736,643,849,612,,
labeled-data,RAT 8 FR1 10-02-25,img16322.png,993,266,,,903,303,751,310,,,689,563,500,556,335,571,,,,,907,635,742,672,,,1169,449,1016,415,744,560,734,635,857,615,,
labeled-data,RAT 8 FR1 10-02-25,img16376.png,987,479,,,904,472,746,396,588,536,510,613,480,540,334,555,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img16431.png,922,448,,,830,382,676,370,556,496,451,633,385,591,350,549,309,591,,,,,682,715,,,981,678,919,628,751,613,608,700,,,,
labeled-data,RAT 8 FR1 10-02-25,img16638.png,932,417,,,822,356,687,395,605,526,507,678,349,714,248,693,264,635,,,,,893,705,,,,,,,843,572,791,691,,,,
labeled-data,RAT 8 FR1 10-02-25,img16892.png,890,369,1138,438,778,319,656,382,604,480,536,583,379,636,211,710,,,,,,,757,673,961,590,942,654,869,590,741,516,684,638,,,989,675
labeled-data,RAT 8 FR1 10-02-25,img17295.png,927,398,,,787,342,754,449,732,585,673,710,,,,,,,,,,,925,682,,,,,,,925,533,848,692,,,,
labeled-data,RAT 8 FR1 10-02-25,img17676.png,974,451,1169,529,859,365,686,376,605,499,529,649,373,691,182,695,,,,,,,831,709,,,1000,662,895,623,799,551,726,685,,,,
labeled-data,RAT 8 FR1 10-02-25,img17863.png,920,419,,,826,357,735,438,671,553,602,677,453,710,284,687,145,714,,,,,869,717,,,,,,,895,580,806,706,,,,
labeled-data,RAT 8 FR1 10-02-25,img17974.png,994,512,1187,615,901,409,731,375,619,517,569,675,399,693,235,695,151,714,,,,,860,717,,,1045,706,944,670,852,578,800,708,,,,
labeled-data,RAT 8 FR1 10-02-25,img18039.png,966,457,,,901,450,783,386,610,565,563,667,386,697,204,688,,,,,,,,,,,1091,703,1007,655,837,586,811,718,,,,
labeled-data,RAT 8 FR1 10-02-25,img18229.png,901,416,,,808,388,696,363,668,575,628,696,310,712,206,715,,,,,,,840,621,,,932,535,865,535,812,543,793,620,,,,
labeled-data,RAT 8 FR1 10-02-25,img18441.png,958,511,1089,483,858,474,710,429,613,508,534,616,395,662,229,675,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img18669.png,999,521,1158,708,900,409,725,378,622,483,554,615,426,664,295,676,209,698,,,,,820,708,,,1007,710,895,649,798,533,737,669,,,,
labeled-data,RAT 8 FR1 10-02-25,img18938.png,1006,288,1172,388,865,309,690,344,612,471,559,612,381,649,263,631,,,,,796,611,789,701,,,1162,439,1036,486,774,576,730,672,,,,
labeled-data,RAT 8 FR1 10-02-25,img19060.png,961,294,1108,382,807,292,664,347,610,476,567,616,388,638,267,624,,,,,802,608,791,707,,,1133,449,1005,468,766,563,734,679,,,,
labeled-data,RAT 8 FR1 10-02-25,img19601.png,936,448,1162,505,858,380,736,352,644,444,576,552,429,585,308,626,207,696,,,,,760,673,,,947,699,870,620,732,524,723,619,,,1001,639
labeled-data,RAT 8 FR1 10-02-25,img19611.png,973,329,1201,453,820,301,697,353,638,450,576,551,429,574,314,621,200,700,,,781,602,761,678,,,948,677,950,540,757,511,720,622,,,,
labeled-data,RAT 8 FR1 10-02-25,img19734.png,934,442,,,785,351,681,442,649,580,570,710,339,673,197,708,,,,,,,869,684,,,,,,,851,529,787,687,,,,
labeled-data,RAT 8 FR1 10-02-25,img20058.png,947,388,,,855,380,721,373,661,551,588,694,402,701,219,715,,,,,,,852,691,,,956,557,910,545,822,588,787,687,,,,
labeled-data,RAT 8 FR1 10-02-25,img20617.png,923,447,1007,667,827,360,692,339,582,455,544,639,418,717,208,714,,,,,,,757,679,,,,,,,766,520,687,645,,,,
labeled-data,RAT 8 FR1 10-02-25,img20891.png,968,460,,,881,432,742,348,625,531,565,672,358,676,195,710,,,,,,,821,660,,,931,627,881,584,805,563,763,653,,,,
labeled-data,RAT 8 FR1 10-02-25,img21167.png,,,,,,,823,321,684,582,595,712,395,710,214,714,,,,,,,947,704,,,,,,,910,566,843,688,,,,
labeled-data,RAT 8 FR1 10-02-25,img21273.png,976,502,,,896,467,756,374,602,520,531,648,362,667,193,712,,,,,,,807,705,,,999,688,898,641,783,592,753,681,,,,
labeled-data,RAT 8 FR1 10-02-25,img21283.png,938,443,,,824,370,683,387,606,496,537,640,363,668,201,706,,,,,,,829,712,,,999,688,926,616,831,554,740,681,,,,
labeled-data,RAT 8 FR1 10-02-25,img22115.png,927,398,,,799,343,736,449,713,600,629,707,,,,,,,,,,,887,680,,,979,620,939,546,902,524,816,688,,,,
labeled-data,RAT 8 FR1 10-02-25,img22194.png,925,363,1004,482,829,333,682,367,606,497,523,638,412,708,,,,,,,,,879,681,,,979,519,927,518,842,540,780,667,,,,
labeled-data,RAT 8 FR1 10-02-25,img23519.png,,,,,,,860,351,743,632,,,303,714,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img23757.png,,,,,,,778,335,611,492,531,671,334,718,,,,,,,,,798,717,923,599,1101,435,977,473,830,583,748,705,,,969,652
labeled-data,RAT 8 FR1 10-02-25,img23954.png,927,412,1149,496,824,350,656,376,579,527,511,682,,,,,,,,,,,787,716,,,973,690,880,621,809,570,733,701,,,,
labeled-data,RAT 8 FR1 10-02-25,img24098.png,995,489,1093,572,861,400,707,388,572,514,472,691,,,,,,,,,,,,,,,,,983,660,801,585,735,711,,,,
labeled-data,RAT 8 FR1 10-02-25,img24292.png,949,384,1190,448,854,379,727,337,574,483,490,635,362,673,220,713,,,,,,,734,715,,,1019,572,887,548,717,575,687,709,,,983,693
labeled-data,RAT 8 FR1 10-02-25,img24390.png,947,472,1100,451,808,397,649,416,563,527,459,660,315,680,200,718,,,,,,,,,,,996,671,767,589,690,715,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img24657.png,928,412,,,843,391,730,382,677,583,581,713,,,,,,,,,,,,,,,983,630,906,553,877,579,831,710,,,,
labeled-data,RAT 8 FR1 10-02-25,img24989.png,,,,,,,830,348,667,517,568,669,391,674,247,710,,,,,,,873,714,,,,,,,856,587,805,699,,,,
labeled-data,RAT 8 FR1 10-02-25,img25046.png,928,291,1154,380,771,288,647,373,610,523,590,645,375,671,232,717,,,,,,,877,712,,,1040,494,908,505,829,566,791,684,,,,
labeled-data,RAT 8 FR1 10-02-25,img25294.png,953,279,1176,393,783,283,655,377,610,526,561,647,371,664,216,710,,,,,,,895,715,,,1059,485,921,503,829,563,798,687,,,,
labeled-data,RAT 8 FR1 10-02-25,img25588.png,970,443,,,924,443,832,371,709,583,,,289,711,,,,,,,,,876,714,,,1038,582,967,555,867,612,829,711,,,,
labeled-data,RAT 8 FR1 10-02-25,img25677.png,912,401,,,789,335,717,447,676,592,616,712,,,,,,,,,,,898,712,,,992,554,953,557,894,559,816,700,,,,
labeled-data,RAT 8 FR1 10-02-25,img25853.png,935,419,1037,547,807,360,720,447,647,573,565,679,427,689,276,680,170,716,,,,,865,712,,,1027,637,955,580,865,572,779,701,,,,
labeled-data,RAT 8 FR1 10-02-25,img25997.png,884,365,1024,358,732,345,643,455,601,586,543,686,370,682,237,676,160,716,,,,,859,716,,,973,679,938,580,836,582,766,698,,,,
labeled-data,RAT 8 FR1 10-02-25,img26129.png,968,435,,,847,362,690,423,613,561,529,680,339,671,175,714,,,,,,,854,712,,,993,681,955,591,861,585,774,699,,,,
labeled-data,RAT 8 FR1 10-02-25,img26589.png,873,419,945,570,779,356,655,388,647,537,589,686,428,714,209,704,,,,,,,849,630,,,,,,,819,516,768,636,,,,
labeled-data,RAT 8 FR1 10-02-25,img26637.png,899,413,999,539,785,355,661,356,625,505,600,667,399,716,186,712,,,,,,,846,630,,,873,605,860,529,807,550,767,636,,,,
labeled-data,RAT 8 FR1 10-02-25,img26973.png,968,312,1162,407,832,331,690,336,601,453,527,598,373,667,206,705,,,,,,,,,,,994,653,968,559,738,526,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img27192.png,,,,,,,805,329,791,516,,,485,696,386,666,,,,,,,,,,,,,,,,,,,,,,
labeled-data,RAT 8 FR1 10-02-25,img27745.png,605,465,,,731,422,891,386,1010,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
